# mdm(GeV)	 mAp(GeV)	 Number of Signal Events
3.6062e-01	2.2361e-02	0.0000e+00
3.7773e-01	2.2361e-02	0.0000e+00
3.9565e-01	2.2361e-02	0.0000e+00
4.1443e-01	2.2361e-02	0.0000e+00
4.3409e-01	2.2361e-02	0.0000e+00
4.5469e-01	2.2361e-02	0.0000e+00
4.7627e-01	2.2361e-02	0.0000e+00
4.9887e-01	2.2361e-02	0.0000e+00
5.2254e-01	2.2361e-02	0.0000e+00
5.4734e-01	2.2361e-02	0.0000e+00
5.7331e-01	2.2361e-02	0.0000e+00
6.0051e-01	2.2361e-02	0.0000e+00
6.2901e-01	2.2361e-02	0.0000e+00
6.5886e-01	2.2361e-02	0.0000e+00
6.9012e-01	2.2361e-02	0.0000e+00
7.2287e-01	2.2361e-02	0.0000e+00
7.5717e-01	2.2361e-02	0.0000e+00
7.9310e-01	2.2361e-02	0.0000e+00
8.3074e-01	2.2361e-02	0.0000e+00
8.7016e-01	2.2361e-02	0.0000e+00
9.1145e-01	2.2361e-02	0.0000e+00
9.5470e-01	2.2361e-02	0.0000e+00
1.0000e+00	2.2361e-02	0.0000e+00
1.0000e-03	2.5753e-02	2.8864e+01
1.0475e-03	2.5753e-02	3.3742e+01
1.0972e-03	2.5753e-02	3.2383e+01
1.1492e-03	2.5753e-02	3.5102e+01
1.2038e-03	2.5753e-02	3.3425e+01
1.2609e-03	2.5753e-02	3.2810e+01
1.3207e-03	2.5753e-02	3.3472e+01
1.3834e-03	2.5753e-02	3.3461e+01
1.4490e-03	2.5753e-02	3.3836e+01
1.5178e-03	2.5753e-02	3.2767e+01
1.5898e-03	2.5753e-02	3.4831e+01
1.6652e-03	2.5753e-02	3.3236e+01
1.7443e-03	2.5753e-02	3.3531e+01
1.8270e-03	2.5753e-02	3.3645e+01
1.9137e-03	2.5753e-02	3.2547e+01
2.0045e-03	2.5753e-02	3.4485e+01
2.0997e-03	2.5753e-02	3.4287e+01
2.1993e-03	2.5753e-02	3.2189e+01
2.3036e-03	2.5753e-02	3.2087e+01
2.4130e-03	2.5753e-02	3.4010e+01
2.5275e-03	2.5753e-02	3.4820e+01
2.6474e-03	2.5753e-02	3.0776e+01
2.7730e-03	2.5753e-02	3.3840e+01
2.9046e-03	2.5753e-02	3.4238e+01
3.0424e-03	2.5753e-02	3.3852e+01
3.1868e-03	2.5753e-02	3.5533e+01
3.3380e-03	2.5753e-02	3.0103e+01
3.4964e-03	2.5753e-02	3.2171e+01
3.6623e-03	2.5753e-02	3.5603e+01
3.8361e-03	2.5753e-02	3.2006e+01
4.0182e-03	2.5753e-02	3.5186e+01
4.2088e-03	2.5753e-02	3.4541e+01
4.4085e-03	2.5753e-02	3.4163e+01
4.6177e-03	2.5753e-02	3.3194e+01
4.8369e-03	2.5753e-02	3.2945e+01
5.0664e-03	2.5753e-02	3.4331e+01
5.3068e-03	2.5753e-02	3.5948e+01
5.5586e-03	2.5753e-02	3.2697e+01
5.8224e-03	2.5753e-02	3.3079e+01
6.0987e-03	2.5753e-02	3.3021e+01
6.3881e-03	2.5753e-02	3.2123e+01
6.6912e-03	2.5753e-02	3.5704e+01
7.0087e-03	2.5753e-02	3.4827e+01
7.3413e-03	2.5753e-02	3.2378e+01
7.6896e-03	2.5753e-02	3.1853e+01
8.0545e-03	2.5753e-02	3.0814e+01
8.4367e-03	2.5753e-02	3.4084e+01
8.8371e-03	2.5753e-02	3.4246e+01
9.2564e-03	2.5753e-02	3.2099e+01
9.6957e-03	2.5753e-02	3.3527e+01
1.0156e-02	2.5753e-02	3.3756e+01
1.0638e-02	2.5753e-02	3.4059e+01
1.1142e-02	2.5753e-02	3.2952e+01
1.1671e-02	2.5753e-02	3.5205e+01
1.2225e-02	2.5753e-02	3.5521e+01
1.2805e-02	2.5753e-02	3.3511e+01
1.3413e-02	2.5753e-02	0.0000e+00
1.4049e-02	2.5753e-02	0.0000e+00
1.4716e-02	2.5753e-02	0.0000e+00
1.5414e-02	2.5753e-02	0.0000e+00
1.6146e-02	2.5753e-02	0.0000e+00
1.6912e-02	2.5753e-02	0.0000e+00
1.7714e-02	2.5753e-02	0.0000e+00
1.8555e-02	2.5753e-02	0.0000e+00
1.9435e-02	2.5753e-02	0.0000e+00
2.0358e-02	2.5753e-02	0.0000e+00
2.1324e-02	2.5753e-02	0.0000e+00
2.2335e-02	2.5753e-02	0.0000e+00
2.3395e-02	2.5753e-02	0.0000e+00
2.4505e-02	2.5753e-02	0.0000e+00
2.5668e-02	2.5753e-02	0.0000e+00
2.6886e-02	2.5753e-02	0.0000e+00
2.8162e-02	2.5753e-02	0.0000e+00
2.9498e-02	2.5753e-02	0.0000e+00
3.0898e-02	2.5753e-02	0.0000e+00
3.2364e-02	2.5753e-02	0.0000e+00
3.3900e-02	2.5753e-02	0.0000e+00
3.5509e-02	2.5753e-02	0.0000e+00
3.7194e-02	2.5753e-02	0.0000e+00
3.8959e-02	2.5753e-02	0.0000e+00
4.0807e-02	2.5753e-02	0.0000e+00
4.2744e-02	2.5753e-02	0.0000e+00
4.4772e-02	2.5753e-02	0.0000e+00
4.6897e-02	2.5753e-02	0.0000e+00
4.9122e-02	2.5753e-02	0.0000e+00
5.1453e-02	2.5753e-02	0.0000e+00
5.3894e-02	2.5753e-02	0.0000e+00
5.6452e-02	2.5753e-02	0.0000e+00
5.9131e-02	2.5753e-02	0.0000e+00
6.1936e-02	2.5753e-02	0.0000e+00
6.4875e-02	2.5753e-02	0.0000e+00
6.7954e-02	2.5753e-02	0.0000e+00
7.1179e-02	2.5753e-02	0.0000e+00
7.4556e-02	2.5753e-02	0.0000e+00
7.8094e-02	2.5753e-02	0.0000e+00
8.1800e-02	2.5753e-02	0.0000e+00
8.5681e-02	2.5753e-02	0.0000e+00
8.9747e-02	2.5753e-02	0.0000e+00
9.4006e-02	2.5753e-02	0.0000e+00
9.8467e-02	2.5753e-02	0.0000e+00
1.0314e-01	2.5753e-02	0.0000e+00
1.0803e-01	2.5753e-02	0.0000e+00
1.1316e-01	2.5753e-02	0.0000e+00
1.1853e-01	2.5753e-02	0.0000e+00
1.2415e-01	2.5753e-02	0.0000e+00
1.3005e-01	2.5753e-02	0.0000e+00
1.3622e-01	2.5753e-02	0.0000e+00
1.4268e-01	2.5753e-02	0.0000e+00
1.4945e-01	2.5753e-02	0.0000e+00
1.5654e-01	2.5753e-02	0.0000e+00
1.6397e-01	2.5753e-02	0.0000e+00
1.7175e-01	2.5753e-02	0.0000e+00
1.7990e-01	2.5753e-02	0.0000e+00
1.8844e-01	2.5753e-02	0.0000e+00
1.9738e-01	2.5753e-02	0.0000e+00
2.0675e-01	2.5753e-02	0.0000e+00
2.1656e-01	2.5753e-02	0.0000e+00
2.2683e-01	2.5753e-02	0.0000e+00
2.3760e-01	2.5753e-02	0.0000e+00
2.4887e-01	2.5753e-02	0.0000e+00
2.6068e-01	2.5753e-02	0.0000e+00
2.7305e-01	2.5753e-02	0.0000e+00
2.8601e-01	2.5753e-02	0.0000e+00
2.9958e-01	2.5753e-02	0.0000e+00
3.1379e-01	2.5753e-02	0.0000e+00
3.2868e-01	2.5753e-02	0.0000e+00
3.4428e-01	2.5753e-02	0.0000e+00
3.6062e-01	2.5753e-02	0.0000e+00
3.7773e-01	2.5753e-02	0.0000e+00
3.9565e-01	2.5753e-02	0.0000e+00
4.1443e-01	2.5753e-02	0.0000e+00
4.3409e-01	2.5753e-02	0.0000e+00
4.5469e-01	2.5753e-02	0.0000e+00
4.7627e-01	2.5753e-02	0.0000e+00
4.9887e-01	2.5753e-02	0.0000e+00
5.2254e-01	2.5753e-02	0.0000e+00
5.4734e-01	2.5753e-02	0.0000e+00
5.7331e-01	2.5753e-02	0.0000e+00
6.0051e-01	2.5753e-02	0.0000e+00
6.2901e-01	2.5753e-02	0.0000e+00
6.5886e-01	2.5753e-02	0.0000e+00
6.9012e-01	2.5753e-02	0.0000e+00
7.2287e-01	2.5753e-02	0.0000e+00
7.5717e-01	2.5753e-02	0.0000e+00
7.9310e-01	2.5753e-02	0.0000e+00
8.3074e-01	2.5753e-02	0.0000e+00
8.7016e-01	2.5753e-02	0.0000e+00
9.1145e-01	2.5753e-02	0.0000e+00
9.5470e-01	2.5753e-02	0.0000e+00
1.0000e+00	2.5753e-02	0.0000e+00
1.0000e-03	2.9660e-02	2.1410e+01
1.0475e-03	2.9660e-02	2.1500e+01
1.0972e-03	2.9660e-02	2.3902e+01
1.1492e-03	2.9660e-02	2.0107e+01
1.2038e-03	2.9660e-02	2.0228e+01
1.2609e-03	2.9660e-02	2.1258e+01
1.3207e-03	2.9660e-02	2.1208e+01
1.3834e-03	2.9660e-02	2.1752e+01
1.4490e-03	2.9660e-02	2.1009e+01
1.5178e-03	2.9660e-02	2.1261e+01
1.5898e-03	2.9660e-02	2.1328e+01
1.6652e-03	2.9660e-02	1.9896e+01
1.7443e-03	2.9660e-02	2.2077e+01
1.8270e-03	2.9660e-02	2.1654e+01
1.9137e-03	2.9660e-02	2.2642e+01
2.0045e-03	2.9660e-02	2.1959e+01
2.0997e-03	2.9660e-02	2.1537e+01
2.1993e-03	2.9660e-02	2.0897e+01
2.3036e-03	2.9660e-02	2.1635e+01
2.4130e-03	2.9660e-02	2.1956e+01
2.5275e-03	2.9660e-02	2.1888e+01
2.6474e-03	2.9660e-02	2.0636e+01
2.7730e-03	2.9660e-02	2.2344e+01
2.9046e-03	2.9660e-02	2.1346e+01
3.0424e-03	2.9660e-02	2.1489e+01
3.1868e-03	2.9660e-02	2.2138e+01
3.3380e-03	2.9660e-02	2.0704e+01
3.4964e-03	2.9660e-02	2.2005e+01
3.6623e-03	2.9660e-02	2.1968e+01
3.8361e-03	2.9660e-02	2.1270e+01
4.0182e-03	2.9660e-02	2.2710e+01
4.2088e-03	2.9660e-02	2.1794e+01
4.4085e-03	2.9660e-02	2.3935e+01
4.6177e-03	2.9660e-02	2.2344e+01
4.8369e-03	2.9660e-02	1.9661e+01
5.0664e-03	2.9660e-02	2.1321e+01
5.3068e-03	2.9660e-02	2.0286e+01
5.5586e-03	2.9660e-02	2.0400e+01
5.8224e-03	2.9660e-02	2.0541e+01
6.0987e-03	2.9660e-02	1.9040e+01
6.3881e-03	2.9660e-02	2.1875e+01
6.6912e-03	2.9660e-02	2.1804e+01
7.0087e-03	2.9660e-02	2.1692e+01
7.3413e-03	2.9660e-02	2.0518e+01
7.6896e-03	2.9660e-02	2.0583e+01
8.0545e-03	2.9660e-02	2.0808e+01
8.4367e-03	2.9660e-02	2.0388e+01
8.8371e-03	2.9660e-02	2.1244e+01
9.2564e-03	2.9660e-02	2.1209e+01
9.6957e-03	2.9660e-02	2.0413e+01
1.0156e-02	2.9660e-02	2.0248e+01
1.0638e-02	2.9660e-02	1.9516e+01
1.1142e-02	2.9660e-02	2.0324e+01
1.1671e-02	2.9660e-02	2.0260e+01
1.2225e-02	2.9660e-02	2.0201e+01
1.2805e-02	2.9660e-02	2.1021e+01
1.3413e-02	2.9660e-02	2.1282e+01
1.4049e-02	2.9660e-02	2.0538e+01
1.4716e-02	2.9660e-02	1.9917e+01
1.5414e-02	2.9660e-02	0.0000e+00
1.6146e-02	2.9660e-02	0.0000e+00
1.6912e-02	2.9660e-02	0.0000e+00
1.7714e-02	2.9660e-02	0.0000e+00
1.8555e-02	2.9660e-02	0.0000e+00
1.9435e-02	2.9660e-02	0.0000e+00
2.0358e-02	2.9660e-02	0.0000e+00
2.1324e-02	2.9660e-02	0.0000e+00
2.2335e-02	2.9660e-02	0.0000e+00
2.3395e-02	2.9660e-02	0.0000e+00
2.4505e-02	2.9660e-02	0.0000e+00
2.5668e-02	2.9660e-02	0.0000e+00
2.6886e-02	2.9660e-02	0.0000e+00
2.8162e-02	2.9660e-02	0.0000e+00
2.9498e-02	2.9660e-02	0.0000e+00
3.0898e-02	2.9660e-02	0.0000e+00
3.2364e-02	2.9660e-02	0.0000e+00
3.3900e-02	2.9660e-02	0.0000e+00
3.5509e-02	2.9660e-02	0.0000e+00
3.7194e-02	2.9660e-02	0.0000e+00
3.8959e-02	2.9660e-02	0.0000e+00
4.0807e-02	2.9660e-02	0.0000e+00
4.2744e-02	2.9660e-02	0.0000e+00
4.4772e-02	2.9660e-02	0.0000e+00
4.6897e-02	2.9660e-02	0.0000e+00
4.9122e-02	2.9660e-02	0.0000e+00
5.1453e-02	2.9660e-02	0.0000e+00
5.3894e-02	2.9660e-02	0.0000e+00
5.6452e-02	2.9660e-02	0.0000e+00
5.9131e-02	2.9660e-02	0.0000e+00
6.1936e-02	2.9660e-02	0.0000e+00
6.4875e-02	2.9660e-02	0.0000e+00
6.7954e-02	2.9660e-02	0.0000e+00
7.1179e-02	2.9660e-02	0.0000e+00
7.4556e-02	2.9660e-02	0.0000e+00
7.8094e-02	2.9660e-02	0.0000e+00
8.1800e-02	2.9660e-02	0.0000e+00
8.5681e-02	2.9660e-02	0.0000e+00
8.9747e-02	2.9660e-02	0.0000e+00
9.4006e-02	2.9660e-02	0.0000e+00
9.8467e-02	2.9660e-02	0.0000e+00
1.0314e-01	2.9660e-02	0.0000e+00
1.0803e-01	2.9660e-02	0.0000e+00
1.1316e-01	2.9660e-02	0.0000e+00
1.1853e-01	2.9660e-02	0.0000e+00
1.2415e-01	2.9660e-02	0.0000e+00
1.3005e-01	2.9660e-02	0.0000e+00
1.3622e-01	2.9660e-02	0.0000e+00
1.4268e-01	2.9660e-02	0.0000e+00
1.4945e-01	2.9660e-02	0.0000e+00
1.5654e-01	2.9660e-02	0.0000e+00
1.6397e-01	2.9660e-02	0.0000e+00
1.7175e-01	2.9660e-02	0.0000e+00
1.7990e-01	2.9660e-02	0.0000e+00
1.8844e-01	2.9660e-02	0.0000e+00
1.9738e-01	2.9660e-02	0.0000e+00
2.0675e-01	2.9660e-02	0.0000e+00
2.1656e-01	2.9660e-02	0.0000e+00
2.2683e-01	2.9660e-02	0.0000e+00
2.3760e-01	2.9660e-02	0.0000e+00
2.4887e-01	2.9660e-02	0.0000e+00
2.6068e-01	2.9660e-02	0.0000e+00
2.7305e-01	2.9660e-02	0.0000e+00
2.8601e-01	2.9660e-02	0.0000e+00
2.9958e-01	2.9660e-02	0.0000e+00
3.1379e-01	2.9660e-02	0.0000e+00
3.2868e-01	2.9660e-02	0.0000e+00
3.4428e-01	2.9660e-02	0.0000e+00
3.6062e-01	2.9660e-02	0.0000e+00
3.7773e-01	2.9660e-02	0.0000e+00
3.9565e-01	2.9660e-02	0.0000e+00
4.1443e-01	2.9660e-02	0.0000e+00
4.3409e-01	2.9660e-02	0.0000e+00
4.5469e-01	2.9660e-02	0.0000e+00
4.7627e-01	2.9660e-02	0.0000e+00
4.9887e-01	2.9660e-02	0.0000e+00
5.2254e-01	2.9660e-02	0.0000e+00
5.4734e-01	2.9660e-02	0.0000e+00
5.7331e-01	2.9660e-02	0.0000e+00
6.0051e-01	2.9660e-02	0.0000e+00
6.2901e-01	2.9660e-02	0.0000e+00
6.5886e-01	2.9660e-02	0.0000e+00
6.9012e-01	2.9660e-02	0.0000e+00
7.2287e-01	2.9660e-02	0.0000e+00
7.5717e-01	2.9660e-02	0.0000e+00
7.9310e-01	2.9660e-02	0.0000e+00
8.3074e-01	2.9660e-02	0.0000e+00
8.7016e-01	2.9660e-02	0.0000e+00
9.1145e-01	2.9660e-02	0.0000e+00
9.5470e-01	2.9660e-02	0.0000e+00
1.0000e+00	2.9660e-02	0.0000e+00
1.0000e-03	3.4159e-02	1.3311e+01
1.0475e-03	3.4159e-02	1.4421e+01
1.0972e-03	3.4159e-02	1.3254e+01
1.1492e-03	3.4159e-02	1.3722e+01
1.2038e-03	3.4159e-02	1.3776e+01
1.2609e-03	3.4159e-02	1.2444e+01
1.3207e-03	3.4159e-02	1.4641e+01
1.3834e-03	3.4159e-02	1.3713e+01
1.4490e-03	3.4159e-02	1.3806e+01
1.5178e-03	3.4159e-02	1.2960e+01
1.5898e-03	3.4159e-02	1.3358e+01
1.6652e-03	3.4159e-02	1.3663e+01
1.7443e-03	3.4159e-02	1.2504e+01
1.8270e-03	3.4159e-02	1.4432e+01
1.9137e-03	3.4159e-02	1.2431e+01
2.0045e-03	3.4159e-02	1.4238e+01
2.0997e-03	3.4159e-02	1.3130e+01
2.1993e-03	3.4159e-02	1.3014e+01
2.3036e-03	3.4159e-02	1.4688e+01
2.4130e-03	3.4159e-02	1.3331e+01
2.5275e-03	3.4159e-02	1.4541e+01
2.6474e-03	3.4159e-02	1.3236e+01
2.7730e-03	3.4159e-02	1.3419e+01
2.9046e-03	3.4159e-02	1.2283e+01
3.0424e-03	3.4159e-02	1.4548e+01
3.1868e-03	3.4159e-02	1.2819e+01
3.3380e-03	3.4159e-02	1.4041e+01
3.4964e-03	3.4159e-02	1.2011e+01
3.6623e-03	3.4159e-02	1.3247e+01
3.8361e-03	3.4159e-02	1.3846e+01
4.0182e-03	3.4159e-02	1.3560e+01
4.2088e-03	3.4159e-02	1.3439e+01
4.4085e-03	3.4159e-02	1.3025e+01
4.6177e-03	3.4159e-02	1.2157e+01
4.8369e-03	3.4159e-02	1.1836e+01
5.0664e-03	3.4159e-02	1.3913e+01
5.3068e-03	3.4159e-02	1.4138e+01
5.5586e-03	3.4159e-02	1.2802e+01
5.8224e-03	3.4159e-02	1.2926e+01
6.0987e-03	3.4159e-02	1.2028e+01
6.3881e-03	3.4159e-02	1.3809e+01
6.6912e-03	3.4159e-02	1.4184e+01
7.0087e-03	3.4159e-02	1.2844e+01
7.3413e-03	3.4159e-02	1.3314e+01
7.6896e-03	3.4159e-02	1.3121e+01
8.0545e-03	3.4159e-02	1.2934e+01
8.4367e-03	3.4159e-02	1.2947e+01
8.8371e-03	3.4159e-02	1.3499e+01
9.2564e-03	3.4159e-02	1.3240e+01
9.6957e-03	3.4159e-02	1.2639e+01
1.0156e-02	3.4159e-02	1.2644e+01
1.0638e-02	3.4159e-02	1.2142e+01
1.1142e-02	3.4159e-02	1.4358e+01
1.1671e-02	3.4159e-02	1.2357e+01
1.2225e-02	3.4159e-02	1.2585e+01
1.2805e-02	3.4159e-02	1.2751e+01
1.3413e-02	3.4159e-02	1.3733e+01
1.4049e-02	3.4159e-02	1.2062e+01
1.4716e-02	3.4159e-02	1.3060e+01
1.5414e-02	3.4159e-02	1.2687e+01
1.6146e-02	3.4159e-02	1.2071e+01
1.6912e-02	3.4159e-02	1.2795e+01
1.7714e-02	3.4159e-02	0.0000e+00
1.8555e-02	3.4159e-02	0.0000e+00
1.9435e-02	3.4159e-02	0.0000e+00
2.0358e-02	3.4159e-02	0.0000e+00
2.1324e-02	3.4159e-02	0.0000e+00
2.2335e-02	3.4159e-02	0.0000e+00
2.3395e-02	3.4159e-02	0.0000e+00
2.4505e-02	3.4159e-02	0.0000e+00
2.5668e-02	3.4159e-02	0.0000e+00
2.6886e-02	3.4159e-02	0.0000e+00
2.8162e-02	3.4159e-02	0.0000e+00
2.9498e-02	3.4159e-02	0.0000e+00
3.0898e-02	3.4159e-02	0.0000e+00
3.2364e-02	3.4159e-02	0.0000e+00
3.3900e-02	3.4159e-02	0.0000e+00
3.5509e-02	3.4159e-02	0.0000e+00
3.7194e-02	3.4159e-02	0.0000e+00
3.8959e-02	3.4159e-02	0.0000e+00
4.0807e-02	3.4159e-02	0.0000e+00
4.2744e-02	3.4159e-02	0.0000e+00
4.4772e-02	3.4159e-02	0.0000e+00
4.6897e-02	3.4159e-02	0.0000e+00
4.9122e-02	3.4159e-02	0.0000e+00
5.1453e-02	3.4159e-02	0.0000e+00
5.3894e-02	3.4159e-02	0.0000e+00
5.6452e-02	3.4159e-02	0.0000e+00
5.9131e-02	3.4159e-02	0.0000e+00
6.1936e-02	3.4159e-02	0.0000e+00
6.4875e-02	3.4159e-02	0.0000e+00
6.7954e-02	3.4159e-02	0.0000e+00
7.1179e-02	3.4159e-02	0.0000e+00
7.4556e-02	3.4159e-02	0.0000e+00
7.8094e-02	3.4159e-02	0.0000e+00
8.1800e-02	3.4159e-02	0.0000e+00
8.5681e-02	3.4159e-02	0.0000e+00
8.9747e-02	3.4159e-02	0.0000e+00
9.4006e-02	3.4159e-02	0.0000e+00
9.8467e-02	3.4159e-02	0.0000e+00
1.0314e-01	3.4159e-02	0.0000e+00
1.0803e-01	3.4159e-02	0.0000e+00
1.1316e-01	3.4159e-02	0.0000e+00
1.1853e-01	3.4159e-02	0.0000e+00
1.2415e-01	3.4159e-02	0.0000e+00
1.3005e-01	3.4159e-02	0.0000e+00
1.3622e-01	3.4159e-02	0.0000e+00
1.4268e-01	3.4159e-02	0.0000e+00
1.4945e-01	3.4159e-02	0.0000e+00
1.5654e-01	3.4159e-02	0.0000e+00
1.6397e-01	3.4159e-02	0.0000e+00
1.7175e-01	3.4159e-02	0.0000e+00
1.7990e-01	3.4159e-02	0.0000e+00
1.8844e-01	3.4159e-02	0.0000e+00
1.9738e-01	3.4159e-02	0.0000e+00
2.0675e-01	3.4159e-02	0.0000e+00
2.1656e-01	3.4159e-02	0.0000e+00
2.2683e-01	3.4159e-02	0.0000e+00
2.3760e-01	3.4159e-02	0.0000e+00
2.4887e-01	3.4159e-02	0.0000e+00
2.6068e-01	3.4159e-02	0.0000e+00
2.7305e-01	3.4159e-02	0.0000e+00
2.8601e-01	3.4159e-02	0.0000e+00
2.9958e-01	3.4159e-02	0.0000e+00
3.1379e-01	3.4159e-02	0.0000e+00
3.2868e-01	3.4159e-02	0.0000e+00
3.4428e-01	3.4159e-02	0.0000e+00
3.6062e-01	3.4159e-02	0.0000e+00
3.7773e-01	3.4159e-02	0.0000e+00
3.9565e-01	3.4159e-02	0.0000e+00
4.1443e-01	3.4159e-02	0.0000e+00
4.3409e-01	3.4159e-02	0.0000e+00
4.5469e-01	3.4159e-02	0.0000e+00
4.7627e-01	3.4159e-02	0.0000e+00
4.9887e-01	3.4159e-02	0.0000e+00
5.2254e-01	3.4159e-02	0.0000e+00
5.4734e-01	3.4159e-02	0.0000e+00
5.7331e-01	3.4159e-02	0.0000e+00
6.0051e-01	3.4159e-02	0.0000e+00
6.2901e-01	3.4159e-02	0.0000e+00
6.5886e-01	3.4159e-02	0.0000e+00
6.9012e-01	3.4159e-02	0.0000e+00
7.2287e-01	3.4159e-02	0.0000e+00
7.5717e-01	3.4159e-02	0.0000e+00
7.9310e-01	3.4159e-02	0.0000e+00
8.3074e-01	3.4159e-02	0.0000e+00
8.7016e-01	3.4159e-02	0.0000e+00
9.1145e-01	3.4159e-02	0.0000e+00
9.5470e-01	3.4159e-02	0.0000e+00
1.0000e+00	3.4159e-02	0.0000e+00
1.0000e-03	3.9341e-02	7.4115e+00
1.0475e-03	3.9341e-02	7.6471e+00
1.0972e-03	3.9341e-02	8.3798e+00
1.1492e-03	3.9341e-02	8.3226e+00
1.2038e-03	3.9341e-02	8.0144e+00
1.2609e-03	3.9341e-02	7.5861e+00
1.3207e-03	3.9341e-02	8.8768e+00
1.3834e-03	3.9341e-02	8.1125e+00
1.4490e-03	3.9341e-02	8.1339e+00
1.5178e-03	3.9341e-02	9.2652e+00
1.5898e-03	3.9341e-02	8.2737e+00
1.6652e-03	3.9341e-02	7.9980e+00
1.7443e-03	3.9341e-02	7.8789e+00
1.8270e-03	3.9341e-02	8.2917e+00
1.9137e-03	3.9341e-02	7.5343e+00
2.0045e-03	3.9341e-02	7.3389e+00
2.0997e-03	3.9341e-02	8.0174e+00
2.1993e-03	3.9341e-02	8.0243e+00
2.3036e-03	3.9341e-02	8.4148e+00
2.4130e-03	3.9341e-02	8.0596e+00
2.5275e-03	3.9341e-02	8.3274e+00
2.6474e-03	3.9341e-02	7.5808e+00
2.7730e-03	3.9341e-02	9.0033e+00
2.9046e-03	3.9341e-02	8.5260e+00
3.0424e-03	3.9341e-02	8.6929e+00
3.1868e-03	3.9341e-02	9.0358e+00
3.3380e-03	3.9341e-02	7.8219e+00
3.4964e-03	3.9341e-02	8.0471e+00
3.6623e-03	3.9341e-02	8.0961e+00
3.8361e-03	3.9341e-02	7.7617e+00
4.0182e-03	3.9341e-02	8.2975e+00
4.2088e-03	3.9341e-02	7.4137e+00
4.4085e-03	3.9341e-02	8.8771e+00
4.6177e-03	3.9341e-02	8.6586e+00
4.8369e-03	3.9341e-02	8.1848e+00
5.0664e-03	3.9341e-02	7.8245e+00
5.3068e-03	3.9341e-02	8.1917e+00
5.5586e-03	3.9341e-02	7.3195e+00
5.8224e-03	3.9341e-02	8.1908e+00
6.0987e-03	3.9341e-02	8.0689e+00
6.3881e-03	3.9341e-02	7.8344e+00
6.6912e-03	3.9341e-02	7.6978e+00
7.0087e-03	3.9341e-02	7.4507e+00
7.3413e-03	3.9341e-02	7.8034e+00
7.6896e-03	3.9341e-02	7.3118e+00
8.0545e-03	3.9341e-02	7.8049e+00
8.4367e-03	3.9341e-02	8.0480e+00
8.8371e-03	3.9341e-02	7.9276e+00
9.2564e-03	3.9341e-02	8.3807e+00
9.6957e-03	3.9341e-02	7.4112e+00
1.0156e-02	3.9341e-02	8.0395e+00
1.0638e-02	3.9341e-02	7.9953e+00
1.1142e-02	3.9341e-02	7.8992e+00
1.1671e-02	3.9341e-02	7.8100e+00
1.2225e-02	3.9341e-02	8.8220e+00
1.2805e-02	3.9341e-02	7.7071e+00
1.3413e-02	3.9341e-02	7.1171e+00
1.4049e-02	3.9341e-02	7.6281e+00
1.4716e-02	3.9341e-02	6.6205e+00
1.5414e-02	3.9341e-02	7.0993e+00
1.6146e-02	3.9341e-02	6.8801e+00
1.6912e-02	3.9341e-02	7.4567e+00
1.7714e-02	3.9341e-02	7.1547e+00
1.8555e-02	3.9341e-02	6.7340e+00
1.9435e-02	3.9341e-02	7.2324e+00
2.0358e-02	3.9341e-02	0.0000e+00
2.1324e-02	3.9341e-02	0.0000e+00
2.2335e-02	3.9341e-02	0.0000e+00
2.3395e-02	3.9341e-02	0.0000e+00
2.4505e-02	3.9341e-02	0.0000e+00
2.5668e-02	3.9341e-02	0.0000e+00
2.6886e-02	3.9341e-02	0.0000e+00
2.8162e-02	3.9341e-02	0.0000e+00
2.9498e-02	3.9341e-02	0.0000e+00
3.0898e-02	3.9341e-02	0.0000e+00
3.2364e-02	3.9341e-02	0.0000e+00
3.3900e-02	3.9341e-02	0.0000e+00
3.5509e-02	3.9341e-02	0.0000e+00
3.7194e-02	3.9341e-02	0.0000e+00
3.8959e-02	3.9341e-02	0.0000e+00
4.0807e-02	3.9341e-02	0.0000e+00
4.2744e-02	3.9341e-02	0.0000e+00
4.4772e-02	3.9341e-02	0.0000e+00
4.6897e-02	3.9341e-02	0.0000e+00
4.9122e-02	3.9341e-02	0.0000e+00
5.1453e-02	3.9341e-02	0.0000e+00
5.3894e-02	3.9341e-02	0.0000e+00
5.6452e-02	3.9341e-02	0.0000e+00
5.9131e-02	3.9341e-02	0.0000e+00
6.1936e-02	3.9341e-02	0.0000e+00
6.4875e-02	3.9341e-02	0.0000e+00
6.7954e-02	3.9341e-02	0.0000e+00
7.1179e-02	3.9341e-02	0.0000e+00
7.4556e-02	3.9341e-02	0.0000e+00
7.8094e-02	3.9341e-02	0.0000e+00
8.1800e-02	3.9341e-02	0.0000e+00
8.5681e-02	3.9341e-02	0.0000e+00
8.9747e-02	3.9341e-02	0.0000e+00
9.4006e-02	3.9341e-02	0.0000e+00
9.8467e-02	3.9341e-02	0.0000e+00
1.0314e-01	3.9341e-02	0.0000e+00
1.0803e-01	3.9341e-02	0.0000e+00
1.1316e-01	3.9341e-02	0.0000e+00
1.1853e-01	3.9341e-02	0.0000e+00
1.2415e-01	3.9341e-02	0.0000e+00
1.3005e-01	3.9341e-02	0.0000e+00
1.3622e-01	3.9341e-02	0.0000e+00
1.4268e-01	3.9341e-02	0.0000e+00
1.4945e-01	3.9341e-02	0.0000e+00
