# mdm(GeV) 	mAp(GeV) 	Number of Signal Events
6.4584e-01	7.5058e-01	0.0000e+00
7.0486e-01	7.5058e-01	0.0000e+00
7.6926e-01	7.5058e-01	0.0000e+00
8.3956e-01	7.5058e-01	0.0000e+00
9.1627e-01	7.5058e-01	0.0000e+00
1.0000e+00	7.5058e-01	0.0000e+00
1.0000e-03	7.7000e-01	3.4573e-03
1.0914e-03	7.7000e-01	3.5152e-03
1.1911e-03	7.7000e-01	3.4826e-03
1.2999e-03	7.7000e-01	3.5413e-03
1.4187e-03	7.7000e-01	3.4955e-03
1.5484e-03	7.7000e-01	3.4538e-03
1.6898e-03	7.7000e-01	3.5295e-03
1.8443e-03	7.7000e-01	3.3860e-03
2.0128e-03	7.7000e-01	3.4524e-03
2.1967e-03	7.7000e-01	3.5176e-03
2.3974e-03	7.7000e-01	3.5421e-03
2.6165e-03	7.7000e-01	3.5321e-03
2.8556e-03	7.7000e-01	3.3904e-03
3.1165e-03	7.7000e-01	3.4791e-03
3.4013e-03	7.7000e-01	3.4938e-03
3.7121e-03	7.7000e-01	3.5183e-03
4.0513e-03	7.7000e-01	3.5213e-03
4.4215e-03	7.7000e-01	3.5322e-03
4.8255e-03	7.7000e-01	3.3703e-03
5.2665e-03	7.7000e-01	3.5479e-03
5.7477e-03	7.7000e-01	3.4991e-03
6.2729e-03	7.7000e-01	3.4935e-03
6.8461e-03	7.7000e-01	3.4024e-03
7.4717e-03	7.7000e-01	3.5420e-03
8.1544e-03	7.7000e-01	3.3855e-03
8.8995e-03	7.7000e-01	3.5250e-03
9.7127e-03	7.7000e-01	3.4260e-03
1.0600e-02	7.7000e-01	3.4363e-03
1.1569e-02	7.7000e-01	3.4939e-03
1.2626e-02	7.7000e-01	3.4610e-03
1.3780e-02	7.7000e-01	3.5166e-03
1.5039e-02	7.7000e-01	3.5633e-03
1.6413e-02	7.7000e-01	3.5492e-03
1.7913e-02	7.7000e-01	3.5526e-03
1.9550e-02	7.7000e-01	3.4657e-03
2.1336e-02	7.7000e-01	3.4950e-03
2.3286e-02	7.7000e-01	3.4307e-03
2.5413e-02	7.7000e-01	3.4221e-03
2.7736e-02	7.7000e-01	3.5026e-03
3.0270e-02	7.7000e-01	3.5521e-03
3.3036e-02	7.7000e-01	3.6856e-03
3.6055e-02	7.7000e-01	3.4907e-03
3.9349e-02	7.7000e-01	3.4571e-03
4.2945e-02	7.7000e-01	3.5342e-03
4.6869e-02	7.7000e-01	3.5449e-03
5.1152e-02	7.7000e-01	3.4916e-03
5.5826e-02	7.7000e-01	3.6149e-03
6.0927e-02	7.7000e-01	3.5334e-03
6.6494e-02	7.7000e-01	3.5984e-03
7.2570e-02	7.7000e-01	3.6000e-03
7.9202e-02	7.7000e-01	3.5296e-03
8.6439e-02	7.7000e-01	3.6222e-03
9.4337e-02	7.7000e-01	3.5896e-03
1.0296e-01	7.7000e-01	3.6545e-03
1.1237e-01	7.7000e-01	3.5321e-03
1.2263e-01	7.7000e-01	3.5933e-03
1.3384e-01	7.7000e-01	3.7305e-03
1.4607e-01	7.7000e-01	3.7877e-03
1.5942e-01	7.7000e-01	3.7494e-03
1.7398e-01	7.7000e-01	3.8954e-03
1.8988e-01	7.7000e-01	3.9588e-03
2.0723e-01	7.7000e-01	4.1075e-03
2.2617e-01	7.7000e-01	4.3189e-03
2.4683e-01	7.7000e-01	4.5688e-03
2.6939e-01	7.7000e-01	4.8583e-03
2.9400e-01	7.7000e-01	5.5820e-03
3.2087e-01	7.7000e-01	7.0018e-03
3.5019e-01	7.7000e-01	1.1085e-02
3.8219e-01	7.7000e-01	7.9842e-02
4.1711e-01	7.7000e-01	0.0000e+00
4.5523e-01	7.7000e-01	0.0000e+00
4.9682e-01	7.7000e-01	0.0000e+00
5.4222e-01	7.7000e-01	0.0000e+00
5.9177e-01	7.7000e-01	0.0000e+00
6.4584e-01	7.7000e-01	0.0000e+00
7.0486e-01	7.7000e-01	0.0000e+00
7.6926e-01	7.7000e-01	0.0000e+00
8.3956e-01	7.7000e-01	0.0000e+00
9.1627e-01	7.7000e-01	0.0000e+00
1.0000e+00	7.7000e-01	0.0000e+00
1.0000e-03	7.7158e-01	2.8545e-03
1.0914e-03	7.7158e-01	2.8948e-03
1.1911e-03	7.7158e-01	2.9300e-03
1.2999e-03	7.7158e-01	2.8949e-03
1.4187e-03	7.7158e-01	2.8863e-03
1.5484e-03	7.7158e-01	2.9295e-03
1.6898e-03	7.7158e-01	2.8518e-03
1.8443e-03	7.7158e-01	2.8880e-03
2.0128e-03	7.7158e-01	2.9381e-03
2.1967e-03	7.7158e-01	2.8694e-03
2.3974e-03	7.7158e-01	2.8940e-03
2.6165e-03	7.7158e-01	2.8224e-03
2.8556e-03	7.7158e-01	2.7861e-03
3.1165e-03	7.7158e-01	2.8424e-03
3.4013e-03	7.7158e-01	2.9073e-03
3.7121e-03	7.7158e-01	2.8917e-03
4.0513e-03	7.7158e-01	2.8143e-03
4.4215e-03	7.7158e-01	2.8532e-03
4.8255e-03	7.7158e-01	2.7471e-03
5.2665e-03	7.7158e-01	2.8403e-03
5.7477e-03	7.7158e-01	2.8195e-03
6.2729e-03	7.7158e-01	2.9949e-03
6.8461e-03	7.7158e-01	2.8411e-03
7.4717e-03	7.7158e-01	2.8852e-03
8.1544e-03	7.7158e-01	2.8670e-03
8.8995e-03	7.7158e-01	2.8950e-03
9.7127e-03	7.7158e-01	2.8421e-03
1.0600e-02	7.7158e-01	2.8320e-03
1.1569e-02	7.7158e-01	2.8451e-03
1.2626e-02	7.7158e-01	2.7775e-03
1.3780e-02	7.7158e-01	2.8686e-03
1.5039e-02	7.7158e-01	2.8510e-03
1.6413e-02	7.7158e-01	2.8916e-03
1.7913e-02	7.7158e-01	2.8400e-03
1.9550e-02	7.7158e-01	2.7948e-03
2.1336e-02	7.7158e-01	2.8490e-03
2.3286e-02	7.7158e-01	2.8709e-03
2.5413e-02	7.7158e-01	2.8710e-03
2.7736e-02	7.7158e-01	2.8805e-03
3.0270e-02	7.7158e-01	2.8908e-03
3.3036e-02	7.7158e-01	2.8986e-03
3.6055e-02	7.7158e-01	2.9419e-03
3.9349e-02	7.7158e-01	2.9122e-03
4.2945e-02	7.7158e-01	2.9311e-03
4.6869e-02	7.7158e-01	2.8190e-03
5.1152e-02	7.7158e-01	2.8772e-03
5.5826e-02	7.7158e-01	2.9042e-03
6.0927e-02	7.7158e-01	2.8215e-03
6.6494e-02	7.7158e-01	2.8380e-03
7.2570e-02	7.7158e-01	2.8731e-03
7.9202e-02	7.7158e-01	2.8369e-03
8.6439e-02	7.7158e-01	2.9787e-03
9.4337e-02	7.7158e-01	2.9258e-03
1.0296e-01	7.7158e-01	2.9621e-03
1.1237e-01	7.7158e-01	2.9527e-03
1.2263e-01	7.7158e-01	2.9931e-03
1.3384e-01	7.7158e-01	3.0458e-03
1.4607e-01	7.7158e-01	3.1889e-03
1.5942e-01	7.7158e-01	3.0579e-03
1.7398e-01	7.7158e-01	3.2451e-03
1.8988e-01	7.7158e-01	3.2874e-03
2.0723e-01	7.7158e-01	3.3792e-03
2.2617e-01	7.7158e-01	3.4639e-03
2.4683e-01	7.7158e-01	3.6905e-03
2.6939e-01	7.7158e-01	3.9982e-03
2.9400e-01	7.7158e-01	4.5745e-03
3.2087e-01	7.7158e-01	5.6588e-03
3.5019e-01	7.7158e-01	8.7610e-03
3.8219e-01	7.7158e-01	5.6916e-02
4.1711e-01	7.7158e-01	0.0000e+00
4.5523e-01	7.7158e-01	0.0000e+00
4.9682e-01	7.7158e-01	0.0000e+00
5.4222e-01	7.7158e-01	0.0000e+00
5.9177e-01	7.7158e-01	0.0000e+00
6.4584e-01	7.7158e-01	0.0000e+00
7.0486e-01	7.7158e-01	0.0000e+00
7.6926e-01	7.7158e-01	0.0000e+00
8.3956e-01	7.7158e-01	0.0000e+00
9.1627e-01	7.7158e-01	0.0000e+00
1.0000e+00	7.7158e-01	0.0000e+00
1.0000e-03	7.9318e-01	1.2228e-04
1.0914e-03	7.9318e-01	1.2380e-04
1.1911e-03	7.9318e-01	1.2567e-04
1.2999e-03	7.9318e-01	1.2015e-04
1.4187e-03	7.9318e-01	1.2446e-04
1.5484e-03	7.9318e-01	1.2206e-04
1.6898e-03	7.9318e-01	1.2232e-04
1.8443e-03	7.9318e-01	1.2134e-04
2.0128e-03	7.9318e-01	1.2536e-04
2.1967e-03	7.9318e-01	1.1832e-04
2.3974e-03	7.9318e-01	1.2273e-04
2.6165e-03	7.9318e-01	1.2369e-04
2.8556e-03	7.9318e-01	1.2164e-04
3.1165e-03	7.9318e-01	1.2459e-04
3.4013e-03	7.9318e-01	1.2158e-04
3.7121e-03	7.9318e-01	1.2158e-04
4.0513e-03	7.9318e-01	1.2420e-04
4.4215e-03	7.9318e-01	1.1951e-04
4.8255e-03	7.9318e-01	1.2238e-04
5.2665e-03	7.9318e-01	1.2323e-04
5.7477e-03	7.9318e-01	1.2048e-04
6.2729e-03	7.9318e-01	1.2033e-04
6.8461e-03	7.9318e-01	1.1944e-04
7.4717e-03	7.9318e-01	1.2112e-04
8.1544e-03	7.9318e-01	1.1974e-04
8.8995e-03	7.9318e-01	1.1758e-04
9.7127e-03	7.9318e-01	1.2228e-04
1.0600e-02	7.9318e-01	1.2503e-04
1.1569e-02	7.9318e-01	1.1809e-04
1.2626e-02	7.9318e-01	1.2302e-04
1.3780e-02	7.9318e-01	1.2125e-04
1.5039e-02	7.9318e-01	1.2184e-04
1.6413e-02	7.9318e-01	1.2123e-04
1.7913e-02	7.9318e-01	1.2320e-04
1.9550e-02	7.9318e-01	1.2082e-04
2.1336e-02	7.9318e-01	1.2057e-04
2.3286e-02	7.9318e-01	1.2416e-04
2.5413e-02	7.9318e-01	1.2052e-04
2.7736e-02	7.9318e-01	1.2296e-04
3.0270e-02	7.9318e-01	1.2282e-04
3.3036e-02	7.9318e-01	1.2694e-04
3.6055e-02	7.9318e-01	1.2131e-04
3.9349e-02	7.9318e-01	1.2105e-04
4.2945e-02	7.9318e-01	1.2910e-04
4.6869e-02	7.9318e-01	1.2372e-04
5.1152e-02	7.9318e-01	1.2185e-04
5.5826e-02	7.9318e-01	1.2332e-04
6.0927e-02	7.9318e-01	1.2619e-04
6.6494e-02	7.9318e-01	1.2316e-04
7.2570e-02	7.9318e-01	1.2505e-04
7.9202e-02	7.9318e-01	1.2750e-04
8.6439e-02	7.9318e-01	1.2104e-04
9.4337e-02	7.9318e-01	1.2504e-04
1.0296e-01	7.9318e-01	1.2830e-04
1.1237e-01	7.9318e-01	1.2905e-04
1.2263e-01	7.9318e-01	1.2824e-04
1.3384e-01	7.9318e-01	1.2617e-04
1.4607e-01	7.9318e-01	1.3231e-04
1.5942e-01	7.9318e-01	1.3444e-04
1.7398e-01	7.9318e-01	1.3685e-04
1.8988e-01	7.9318e-01	1.4057e-04
2.0723e-01	7.9318e-01	1.4677e-04
2.2617e-01	7.9318e-01	1.5027e-04
2.4683e-01	7.9318e-01	1.5867e-04
2.6939e-01	7.9318e-01	1.6650e-04
2.9400e-01	7.9318e-01	1.8675e-04
3.2087e-01	7.9318e-01	2.2132e-04
3.5019e-01	7.9318e-01	3.0579e-04
3.8219e-01	7.9318e-01	9.8480e-04
4.1711e-01	7.9318e-01	0.0000e+00
4.5523e-01	7.9318e-01	0.0000e+00
4.9682e-01	7.9318e-01	0.0000e+00
5.4222e-01	7.9318e-01	0.0000e+00
5.9177e-01	7.9318e-01	0.0000e+00
6.4584e-01	7.9318e-01	0.0000e+00
7.0486e-01	7.9318e-01	0.0000e+00
7.6926e-01	7.9318e-01	0.0000e+00
8.3956e-01	7.9318e-01	0.0000e+00
9.1627e-01	7.9318e-01	0.0000e+00
1.0000e+00	7.9318e-01	0.0000e+00
1.0000e-03	8.1537e-01	3.7779e-05
1.0914e-03	8.1537e-01	3.7245e-05
1.1911e-03	8.1537e-01	3.6801e-05
1.2999e-03	8.1537e-01	3.8688e-05
1.4187e-03	8.1537e-01	3.9051e-05
1.5484e-03	8.1537e-01	3.7204e-05
1.6898e-03	8.1537e-01	3.7125e-05
1.8443e-03	8.1537e-01	3.7876e-05
2.0128e-03	8.1537e-01	3.7230e-05
2.1967e-03	8.1537e-01	3.7073e-05
2.3974e-03	8.1537e-01	3.7711e-05
2.6165e-03	8.1537e-01	3.5943e-05
2.8556e-03	8.1537e-01	3.7566e-05
3.1165e-03	8.1537e-01	3.7453e-05
3.4013e-03	8.1537e-01	3.7660e-05
3.7121e-03	8.1537e-01	3.8133e-05
4.0513e-03	8.1537e-01	3.6379e-05
4.4215e-03	8.1537e-01	3.7588e-05
4.8255e-03	8.1537e-01	3.7101e-05
5.2665e-03	8.1537e-01	3.7333e-05
5.7477e-03	8.1537e-01	3.7043e-05
6.2729e-03	8.1537e-01	3.6736e-05
6.8461e-03	8.1537e-01	3.6566e-05
7.4717e-03	8.1537e-01	3.6739e-05
8.1544e-03	8.1537e-01	3.6479e-05
8.8995e-03	8.1537e-01	3.7426e-05
9.7127e-03	8.1537e-01	3.7354e-05
1.0600e-02	8.1537e-01	3.6473e-05
1.1569e-02	8.1537e-01	3.9140e-05
1.2626e-02	8.1537e-01	3.6599e-05
1.3780e-02	8.1537e-01	3.7019e-05
1.5039e-02	8.1537e-01	3.7555e-05
1.6413e-02	8.1537e-01	3.7352e-05
1.7913e-02	8.1537e-01	3.7823e-05
1.9550e-02	8.1537e-01	3.8936e-05
2.1336e-02	8.1537e-01	3.9024e-05
2.3286e-02	8.1537e-01	3.7094e-05
2.5413e-02	8.1537e-01	3.7725e-05
2.7736e-02	8.1537e-01	3.8173e-05
3.0270e-02	8.1537e-01	3.6817e-05
3.3036e-02	8.1537e-01	3.8160e-05
3.6055e-02	8.1537e-01	3.6906e-05
3.9349e-02	8.1537e-01	3.6728e-05
4.2945e-02	8.1537e-01	3.6427e-05
4.6869e-02	8.1537e-01	3.8462e-05
5.1152e-02	8.1537e-01	3.5950e-05
5.5826e-02	8.1537e-01	3.7186e-05
6.0927e-02	8.1537e-01	3.7200e-05
6.6494e-02	8.1537e-01	3.7701e-05
7.2570e-02	8.1537e-01	3.7635e-05
7.9202e-02	8.1537e-01	3.7577e-05
8.6439e-02	8.1537e-01	3.8718e-05
9.4337e-02	8.1537e-01	3.8219e-05
1.0296e-01	8.1537e-01	3.8367e-05
1.1237e-01	8.1537e-01	3.8250e-05
1.2263e-01	8.1537e-01	3.9876e-05
1.3384e-01	8.1537e-01	3.9073e-05
1.4607e-01	8.1537e-01	3.9728e-05
1.5942e-01	8.1537e-01	4.0979e-05
1.7398e-01	8.1537e-01	4.0878e-05
1.8988e-01	8.1537e-01	4.1490e-05
2.0723e-01	8.1537e-01	4.3443e-05
2.2617e-01	8.1537e-01	4.3672e-05
2.4683e-01	8.1537e-01	4.7093e-05
2.6939e-01	8.1537e-01	4.8771e-05
2.9400e-01	8.1537e-01	5.5400e-05
3.2087e-01	8.1537e-01	6.2738e-05
3.5019e-01	8.1537e-01	8.2910e-05
3.8219e-01	8.1537e-01	1.6310e-04
4.1711e-01	8.1537e-01	0.0000e+00
4.5523e-01	8.1537e-01	0.0000e+00
4.9682e-01	8.1537e-01	0.0000e+00
5.4222e-01	8.1537e-01	0.0000e+00
5.9177e-01	8.1537e-01	0.0000e+00
6.4584e-01	8.1537e-01	0.0000e+00
7.0486e-01	8.1537e-01	0.0000e+00
7.6926e-01	8.1537e-01	0.0000e+00
8.3956e-01	8.1537e-01	0.0000e+00
9.1627e-01	8.1537e-01	0.0000e+00
1.0000e+00	8.1537e-01	0.0000e+00
1.0000e-03	8.3819e-01	1.8213e-05
1.0914e-03	8.3819e-01	1.8064e-05
1.1911e-03	8.3819e-01	1.8369e-05
1.2999e-03	8.3819e-01	1.8331e-05
1.4187e-03	8.3819e-01	1.7894e-05
1.5484e-03	8.3819e-01	1.8306e-05
1.6898e-03	8.3819e-01	1.7848e-05
1.8443e-03	8.3819e-01	1.8427e-05
2.0128e-03	8.3819e-01	1.7985e-05
2.1967e-03	8.3819e-01	1.7950e-05
2.3974e-03	8.3819e-01	1.7782e-05
2.6165e-03	8.3819e-01	1.8047e-05
2.8556e-03	8.3819e-01	1.8394e-05
3.1165e-03	8.3819e-01	1.8469e-05
3.4013e-03	8.3819e-01	1.7163e-05
3.7121e-03	8.3819e-01	1.8361e-05
4.0513e-03	8.3819e-01	1.7831e-05
4.4215e-03	8.3819e-01	1.7824e-05
4.8255e-03	8.3819e-01	1.8231e-05
5.2665e-03	8.3819e-01	1.7814e-05
5.7477e-03	8.3819e-01	1.8242e-05
6.2729e-03	8.3819e-01	1.8167e-05
6.8461e-03	8.3819e-01	1.8244e-05
7.4717e-03	8.3819e-01	1.8019e-05
8.1544e-03	8.3819e-01	1.7656e-05
8.8995e-03	8.3819e-01	1.8552e-05
9.7127e-03	8.3819e-01	1.8245e-05
1.0600e-02	8.3819e-01	1.8256e-05
1.1569e-02	8.3819e-01	1.7877e-05
1.2626e-02	8.3819e-01	1.8402e-05
1.3780e-02	8.3819e-01	1.7879e-05
1.5039e-02	8.3819e-01	1.8511e-05
1.6413e-02	8.3819e-01	1.7906e-05
1.7913e-02	8.3819e-01	1.8512e-05
1.9550e-02	8.3819e-01	1.8042e-05
2.1336e-02	8.3819e-01	1.8026e-05
2.3286e-02	8.3819e-01	1.7567e-05
2.5413e-02	8.3819e-01	1.7991e-05
2.7736e-02	8.3819e-01	1.7856e-05
3.0270e-02	8.3819e-01	1.8468e-05
3.3036e-02	8.3819e-01	1.8538e-05
3.6055e-02	8.3819e-01	1.8303e-05
3.9349e-02	8.3819e-01	1.8278e-05
4.2945e-02	8.3819e-01	1.8474e-05
4.6869e-02	8.3819e-01	1.8058e-05
5.1152e-02	8.3819e-01	1.8301e-05
5.5826e-02	8.3819e-01	1.8033e-05
6.0927e-02	8.3819e-01	1.8186e-05
6.6494e-02	8.3819e-01	1.7852e-05
7.2570e-02	8.3819e-01	1.8152e-05
7.9202e-02	8.3819e-01	1.8678e-05
8.6439e-02	8.3819e-01	1.8526e-05
9.4337e-02	8.3819e-01	1.8799e-05
1.0296e-01	8.3819e-01	1.8493e-05
1.1237e-01	8.3819e-01	1.8478e-05
1.2263e-01	8.3819e-01	1.8837e-05
1.3384e-01	8.3819e-01	1.9135e-05
1.4607e-01	8.3819e-01	1.9676e-05
1.5942e-01	8.3819e-01	1.9541e-05
1.7398e-01	8.3819e-01	1.9646e-05
1.8988e-01	8.3819e-01	2.0239e-05
2.0723e-01	8.3819e-01	2.0723e-05
2.2617e-01	8.3819e-01	2.0609e-05
2.4683e-01	8.3819e-01	2.2247e-05
2.6939e-01	8.3819e-01	2.3851e-05
2.9400e-01	8.3819e-01	2.5827e-05
3.2087e-01	8.3819e-01	2.8903e-05
3.5019e-01	8.3819e-01	3.5896e-05
3.8219e-01	8.3819e-01	5.7987e-05
4.1711e-01	8.3819e-01	5.7469e-04
4.5523e-01	8.3819e-01	0.0000e+00
4.9682e-01	8.3819e-01	0.0000e+00
5.4222e-01	8.3819e-01	0.0000e+00
5.9177e-01	8.3819e-01	0.0000e+00
6.4584e-01	8.3819e-01	0.0000e+00
7.0486e-01	8.3819e-01	0.0000e+00
7.6926e-01	8.3819e-01	0.0000e+00
8.3956e-01	8.3819e-01	0.0000e+00
9.1627e-01	8.3819e-01	0.0000e+00
1.0000e+00	8.3819e-01	0.0000e+00
1.0000e-03	8.6165e-01	1.0356e-05
1.0914e-03	8.6165e-01	9.9295e-06
1.1911e-03	8.6165e-01	1.0148e-05
1.2999e-03	8.6165e-01	1.0348e-05
1.4187e-03	8.6165e-01	1.0462e-05
1.5484e-03	8.6165e-01	9.9217e-06
1.6898e-03	8.6165e-01	1.0351e-05
1.8443e-03	8.6165e-01	1.0481e-05
2.0128e-03	8.6165e-01	1.0263e-05
2.1967e-03	8.6165e-01	1.0526e-05
2.3974e-03	8.6165e-01	1.0344e-05
2.6165e-03	8.6165e-01	1.0498e-05
2.8556e-03	8.6165e-01	1.0204e-05
3.1165e-03	8.6165e-01	1.0345e-05
3.4013e-03	8.6165e-01	1.0247e-05
3.7121e-03	8.6165e-01	1.0290e-05
4.0513e-03	8.6165e-01	1.0713e-05
4.4215e-03	8.6165e-01	1.0278e-05
4.8255e-03	8.6165e-01	1.0847e-05
5.2665e-03	8.6165e-01	1.0605e-05
5.7477e-03	8.6165e-01	1.0192e-05
6.2729e-03	8.6165e-01	1.0563e-05
6.8461e-03	8.6165e-01	1.0288e-05
7.4717e-03	8.6165e-01	1.0328e-05
8.1544e-03	8.6165e-01	1.0200e-05
8.8995e-03	8.6165e-01	1.0416e-05
9.7127e-03	8.6165e-01	1.0015e-05
1.0600e-02	8.6165e-01	1.0138e-05
1.1569e-02	8.6165e-01	1.0229e-05
1.2626e-02	8.6165e-01	1.0499e-05
1.3780e-02	8.6165e-01	1.0396e-05
1.5039e-02	8.6165e-01	1.0614e-05
1.6413e-02	8.6165e-01	1.0169e-05
1.7913e-02	8.6165e-01	1.0305e-05
1.9550e-02	8.6165e-01	9.9123e-06
2.1336e-02	8.6165e-01	1.0082e-05
2.3286e-02	8.6165e-01	1.0001e-05
2.5413e-02	8.6165e-01	1.0035e-05
2.7736e-02	8.6165e-01	1.0574e-05
3.0270e-02	8.6165e-01	1.0610e-05
3.3036e-02	8.6165e-01	1.0470e-05
3.6055e-02	8.6165e-01	1.0091e-05
3.9349e-02	8.6165e-01	1.0401e-05
4.2945e-02	8.6165e-01	1.0299e-05
4.6869e-02	8.6165e-01	1.0443e-05
5.1152e-02	8.6165e-01	1.0468e-05
5.5826e-02	8.6165e-01	1.0585e-05
6.0927e-02	8.6165e-01	1.0212e-05
6.6494e-02	8.6165e-01	1.0329e-05
7.2570e-02	8.6165e-01	1.0453e-05
7.9202e-02	8.6165e-01	1.0433e-05
8.6439e-02	8.6165e-01	1.0761e-05
9.4337e-02	8.6165e-01	1.0531e-05
1.0296e-01	8.6165e-01	1.0614e-05
1.1237e-01	8.6165e-01	1.0412e-05
1.2263e-01	8.6165e-01	1.0705e-05
1.3384e-01	8.6165e-01	1.0864e-05
1.4607e-01	8.6165e-01	1.0829e-05
1.5942e-01	8.6165e-01	1.0901e-05
1.7398e-01	8.6165e-01	1.1109e-05
1.8988e-01	8.6165e-01	1.1799e-05
2.0723e-01	8.6165e-01	1.1646e-05
2.2617e-01	8.6165e-01	1.1950e-05
2.4683e-01	8.6165e-01	1.2657e-05
2.6939e-01	8.6165e-01	1.2966e-05
2.9400e-01	8.6165e-01	1.4102e-05
3.2087e-01	8.6165e-01	1.5608e-05
3.5019e-01	8.6165e-01	1.8925e-05
3.8219e-01	8.6165e-01	2.7236e-05
4.1711e-01	8.6165e-01	9.0535e-05
4.5523e-01	8.6165e-01	0.0000e+00
4.9682e-01	8.6165e-01	0.0000e+00
5.4222e-01	8.6165e-01	0.0000e+00
5.9177e-01	8.6165e-01	0.0000e+00
6.4584e-01	8.6165e-01	0.0000e+00
7.0486e-01	8.6165e-01	0.0000e+00
7.6926e-01	8.6165e-01	0.0000e+00
8.3956e-01	8.6165e-01	0.0000e+00
9.1627e-01	8.6165e-01	0.0000e+00
1.0000e+00	8.6165e-01	0.0000e+00
1.0000e-03	8.8577e-01	6.6506e-06
1.0914e-03	8.8577e-01	6.4360e-06
1.1911e-03	8.8577e-01	6.5612e-06
1.2999e-03	8.8577e-01	6.6695e-06
1.4187e-03	8.8577e-01	6.5576e-06
1.5484e-03	8.8577e-01	6.5114e-06
1.6898e-03	8.8577e-01	6.3295e-06
1.8443e-03	8.8577e-01	6.7099e-06
2.0128e-03	8.8577e-01	6.3853e-06
2.1967e-03	8.8577e-01	6.4690e-06
2.3974e-03	8.8577e-01	6.2987e-06
2.6165e-03	8.8577e-01	6.5486e-06
2.8556e-03	8.8577e-01	6.4753e-06
3.1165e-03	8.8577e-01	6.5545e-06
3.4013e-03	8.8577e-01	6.5076e-06
3.7121e-03	8.8577e-01	6.6196e-06
4.0513e-03	8.8577e-01	6.5754e-06
4.4215e-03	8.8577e-01	6.3699e-06
4.8255e-03	8.8577e-01	6.5827e-06
5.2665e-03	8.8577e-01	6.4046e-06
5.7477e-03	8.8577e-01	6.4409e-06
6.2729e-03	8.8577e-01	6.5342e-06
6.8461e-03	8.8577e-01	6.5542e-06
7.4717e-03	8.8577e-01	6.5803e-06
8.1544e-03	8.8577e-01	6.3828e-06
8.8995e-03	8.8577e-01	6.5660e-06
9.7127e-03	8.8577e-01	6.6185e-06
1.0600e-02	8.8577e-01	6.5163e-06
1.1569e-02	8.8577e-01	6.4813e-06
1.2626e-02	8.8577e-01	6.6615e-06
1.3780e-02	8.8577e-01	6.8164e-06
1.5039e-02	8.8577e-01	6.5164e-06
1.6413e-02	8.8577e-01	6.6724e-06
1.7913e-02	8.8577e-01	6.1420e-06
1.9550e-02	8.8577e-01	6.9981e-06
2.1336e-02	8.8577e-01	6.5822e-06
2.3286e-02	8.8577e-01	6.4877e-06
2.5413e-02	8.8577e-01	6.2863e-06
2.7736e-02	8.8577e-01	6.5066e-06
3.0270e-02	8.8577e-01	6.4606e-06
3.3036e-02	8.8577e-01	6.5070e-06
3.6055e-02	8.8577e-01	6.4321e-06
3.9349e-02	8.8577e-01	6.6538e-06
4.2945e-02	8.8577e-01	6.4876e-06
4.6869e-02	8.8577e-01	6.4298e-06
5.1152e-02	8.8577e-01	6.6325e-06
5.5826e-02	8.8577e-01	6.6119e-06
6.0927e-02	8.8577e-01	6.5711e-06
6.6494e-02	8.8577e-01	6.6591e-06
7.2570e-02	8.8577e-01	6.8095e-06
7.9202e-02	8.8577e-01	6.5398e-06
8.6439e-02	8.8577e-01	6.6528e-06
9.4337e-02	8.8577e-01	6.7803e-06
1.0296e-01	8.8577e-01	6.7192e-06
1.1237e-01	8.8577e-01	6.6840e-06
1.2263e-01	8.8577e-01	7.0295e-06
1.3384e-01	8.8577e-01	6.7828e-06
1.4607e-01	8.8577e-01	6.9138e-06
1.5942e-01	8.8577e-01	7.0472e-06
1.7398e-01	8.8577e-01	6.9460e-06
1.8988e-01	8.8577e-01	7.2268e-06
2.0723e-01	8.8577e-01	7.1569e-06
2.2617e-01	8.8577e-01	7.5770e-06
2.4683e-01	8.8577e-01	8.0506e-06
2.6939e-01	8.8577e-01	8.1086e-06
2.9400e-01	8.8577e-01	9.0199e-06
3.2087e-01	8.8577e-01	9.6488e-06
3.5019e-01	8.8577e-01	1.1143e-05
3.8219e-01	8.8577e-01	1.4645e-05
4.1711e-01	8.8577e-01	3.0039e-05
4.5523e-01	8.8577e-01	0.0000e+00
4.9682e-01	8.8577e-01	0.0000e+00
5.4222e-01	8.8577e-01	0.0000e+00
5.9177e-01	8.8577e-01	0.0000e+00
6.4584e-01	8.8577e-01	0.0000e+00
7.0486e-01	8.8577e-01	0.0000e+00
7.6926e-01	8.8577e-01	0.0000e+00
8.3956e-01	8.8577e-01	0.0000e+00
9.1627e-01	8.8577e-01	0.0000e+00
1.0000e+00	8.8577e-01	0.0000e+00
1.0000e-03	9.1056e-01	4.4531e-06
1.0914e-03	9.1056e-01	4.3232e-06
1.1911e-03	9.1056e-01	4.1897e-06
1.2999e-03	9.1056e-01	4.3141e-06
1.4187e-03	9.1056e-01	4.3600e-06
1.5484e-03	9.1056e-01	4.3778e-06
1.6898e-03	9.1056e-01	4.4430e-06
1.8443e-03	9.1056e-01	4.3135e-06
2.0128e-03	9.1056e-01	4.4141e-06
2.1967e-03	9.1056e-01	4.3588e-06
2.3974e-03	9.1056e-01	4.4742e-06
2.6165e-03	9.1056e-01	4.3568e-06
2.8556e-03	9.1056e-01	4.3384e-06
3.1165e-03	9.1056e-01	4.3247e-06
3.4013e-03	9.1056e-01	4.2791e-06
3.7121e-03	9.1056e-01	4.2337e-06
