# mdm(GeV) 	mAp(GeV) 	Number of Signal Events
2.1544e-01	4.0421e-03	0.0000e+00
2.3101e-01	4.0421e-03	0.0000e+00
2.4771e-01	4.0421e-03	0.0000e+00
2.6561e-01	4.0421e-03	0.0000e+00
2.8480e-01	4.0421e-03	0.0000e+00
3.0539e-01	4.0421e-03	0.0000e+00
3.2745e-01	4.0421e-03	0.0000e+00
3.5112e-01	4.0421e-03	0.0000e+00
3.7649e-01	4.0421e-03	0.0000e+00
4.0370e-01	4.0421e-03	0.0000e+00
4.3288e-01	4.0421e-03	0.0000e+00
4.6416e-01	4.0421e-03	0.0000e+00
4.9770e-01	4.0421e-03	0.0000e+00
5.3367e-01	4.0421e-03	0.0000e+00
5.7224e-01	4.0421e-03	0.0000e+00
6.1359e-01	4.0421e-03	0.0000e+00
6.5793e-01	4.0421e-03	0.0000e+00
7.0548e-01	4.0421e-03	0.0000e+00
7.5646e-01	4.0421e-03	0.0000e+00
8.1113e-01	4.0421e-03	0.0000e+00
8.6975e-01	4.0421e-03	0.0000e+00
9.3260e-01	4.0421e-03	0.0000e+00
1.0000e+00	4.0421e-03	0.0000e+00
1.0000e-03	4.2489e-03	1.8481e+05
1.0723e-03	4.2489e-03	1.8359e+05
1.1498e-03	4.2489e-03	1.8659e+05
1.2328e-03	4.2489e-03	1.8638e+05
1.3219e-03	4.2489e-03	1.8810e+05
1.4175e-03	4.2489e-03	1.9376e+05
1.5199e-03	4.2489e-03	1.9122e+05
1.6298e-03	4.2489e-03	1.9133e+05
1.7475e-03	4.2489e-03	1.9364e+05
1.8738e-03	4.2489e-03	1.9122e+05
2.0092e-03	4.2489e-03	2.0357e+05
2.1544e-03	4.2489e-03	0.0000e+00
2.3101e-03	4.2489e-03	0.0000e+00
2.4771e-03	4.2489e-03	0.0000e+00
2.6561e-03	4.2489e-03	0.0000e+00
2.8480e-03	4.2489e-03	0.0000e+00
3.0539e-03	4.2489e-03	0.0000e+00
3.2745e-03	4.2489e-03	0.0000e+00
3.5112e-03	4.2489e-03	0.0000e+00
3.7649e-03	4.2489e-03	0.0000e+00
4.0370e-03	4.2489e-03	0.0000e+00
4.3288e-03	4.2489e-03	0.0000e+00
4.6416e-03	4.2489e-03	0.0000e+00
4.9770e-03	4.2489e-03	0.0000e+00
5.3367e-03	4.2489e-03	0.0000e+00
5.7224e-03	4.2489e-03	0.0000e+00
6.1359e-03	4.2489e-03	0.0000e+00
6.5793e-03	4.2489e-03	0.0000e+00
7.0548e-03	4.2489e-03	0.0000e+00
7.5646e-03	4.2489e-03	0.0000e+00
8.1113e-03	4.2489e-03	0.0000e+00
8.6975e-03	4.2489e-03	0.0000e+00
9.3260e-03	4.2489e-03	0.0000e+00
1.0000e-02	4.2489e-03	0.0000e+00
1.0723e-02	4.2489e-03	0.0000e+00
1.1498e-02	4.2489e-03	0.0000e+00
1.2328e-02	4.2489e-03	0.0000e+00
1.3219e-02	4.2489e-03	0.0000e+00
1.4175e-02	4.2489e-03	0.0000e+00
1.5199e-02	4.2489e-03	0.0000e+00
1.6298e-02	4.2489e-03	0.0000e+00
1.7475e-02	4.2489e-03	0.0000e+00
1.8738e-02	4.2489e-03	0.0000e+00
2.0092e-02	4.2489e-03	0.0000e+00
2.1544e-02	4.2489e-03	0.0000e+00
2.3101e-02	4.2489e-03	0.0000e+00
2.4771e-02	4.2489e-03	0.0000e+00
2.6561e-02	4.2489e-03	0.0000e+00
2.8480e-02	4.2489e-03	0.0000e+00
3.0539e-02	4.2489e-03	0.0000e+00
3.2745e-02	4.2489e-03	0.0000e+00
3.5112e-02	4.2489e-03	0.0000e+00
3.7649e-02	4.2489e-03	0.0000e+00
4.0370e-02	4.2489e-03	0.0000e+00
4.3288e-02	4.2489e-03	0.0000e+00
4.6416e-02	4.2489e-03	0.0000e+00
4.9770e-02	4.2489e-03	0.0000e+00
5.3367e-02	4.2489e-03	0.0000e+00
5.7224e-02	4.2489e-03	0.0000e+00
6.1359e-02	4.2489e-03	0.0000e+00
6.5793e-02	4.2489e-03	0.0000e+00
7.0548e-02	4.2489e-03	0.0000e+00
7.5646e-02	4.2489e-03	0.0000e+00
8.1113e-02	4.2489e-03	0.0000e+00
8.6975e-02	4.2489e-03	0.0000e+00
9.3260e-02	4.2489e-03	0.0000e+00
1.0000e-01	4.2489e-03	0.0000e+00
1.0723e-01	4.2489e-03	0.0000e+00
1.1498e-01	4.2489e-03	0.0000e+00
1.2328e-01	4.2489e-03	0.0000e+00
1.3219e-01	4.2489e-03	0.0000e+00
1.4175e-01	4.2489e-03	0.0000e+00
1.5199e-01	4.2489e-03	0.0000e+00
1.6298e-01	4.2489e-03	0.0000e+00
1.7475e-01	4.2489e-03	0.0000e+00
1.8738e-01	4.2489e-03	0.0000e+00
2.0092e-01	4.2489e-03	0.0000e+00
2.1544e-01	4.2489e-03	0.0000e+00
2.3101e-01	4.2489e-03	0.0000e+00
2.4771e-01	4.2489e-03	0.0000e+00
2.6561e-01	4.2489e-03	0.0000e+00
2.8480e-01	4.2489e-03	0.0000e+00
3.0539e-01	4.2489e-03	0.0000e+00
3.2745e-01	4.2489e-03	0.0000e+00
3.5112e-01	4.2489e-03	0.0000e+00
3.7649e-01	4.2489e-03	0.0000e+00
4.0370e-01	4.2489e-03	0.0000e+00
4.3288e-01	4.2489e-03	0.0000e+00
4.6416e-01	4.2489e-03	0.0000e+00
4.9770e-01	4.2489e-03	0.0000e+00
5.3367e-01	4.2489e-03	0.0000e+00
5.7224e-01	4.2489e-03	0.0000e+00
6.1359e-01	4.2489e-03	0.0000e+00
6.5793e-01	4.2489e-03	0.0000e+00
7.0548e-01	4.2489e-03	0.0000e+00
7.5646e-01	4.2489e-03	0.0000e+00
8.1113e-01	4.2489e-03	0.0000e+00
8.6975e-01	4.2489e-03	0.0000e+00
9.3260e-01	4.2489e-03	0.0000e+00
1.0000e+00	4.2489e-03	0.0000e+00
1.0000e-03	4.4662e-03	1.7018e+05
1.0723e-03	4.4662e-03	1.7108e+05
1.1498e-03	4.4662e-03	1.7383e+05
1.2328e-03	4.4662e-03	1.7374e+05
1.3219e-03	4.4662e-03	1.7339e+05
1.4175e-03	4.4662e-03	1.7082e+05
1.5199e-03	4.4662e-03	1.7750e+05
1.6298e-03	4.4662e-03	1.7685e+05
1.7475e-03	4.4662e-03	1.7350e+05
1.8738e-03	4.4662e-03	1.8125e+05
2.0092e-03	4.4662e-03	1.8445e+05
2.1544e-03	4.4662e-03	1.8382e+05
2.3101e-03	4.4662e-03	0.0000e+00
2.4771e-03	4.4662e-03	0.0000e+00
2.6561e-03	4.4662e-03	0.0000e+00
2.8480e-03	4.4662e-03	0.0000e+00
3.0539e-03	4.4662e-03	0.0000e+00
3.2745e-03	4.4662e-03	0.0000e+00
3.5112e-03	4.4662e-03	0.0000e+00
3.7649e-03	4.4662e-03	0.0000e+00
4.0370e-03	4.4662e-03	0.0000e+00
4.3288e-03	4.4662e-03	0.0000e+00
4.6416e-03	4.4662e-03	0.0000e+00
4.9770e-03	4.4662e-03	0.0000e+00
5.3367e-03	4.4662e-03	0.0000e+00
5.7224e-03	4.4662e-03	0.0000e+00
6.1359e-03	4.4662e-03	0.0000e+00
6.5793e-03	4.4662e-03	0.0000e+00
7.0548e-03	4.4662e-03	0.0000e+00
7.5646e-03	4.4662e-03	0.0000e+00
8.1113e-03	4.4662e-03	0.0000e+00
8.6975e-03	4.4662e-03	0.0000e+00
9.3260e-03	4.4662e-03	0.0000e+00
1.0000e-02	4.4662e-03	0.0000e+00
1.0723e-02	4.4662e-03	0.0000e+00
1.1498e-02	4.4662e-03	0.0000e+00
1.2328e-02	4.4662e-03	0.0000e+00
1.3219e-02	4.4662e-03	0.0000e+00
1.4175e-02	4.4662e-03	0.0000e+00
1.5199e-02	4.4662e-03	0.0000e+00
1.6298e-02	4.4662e-03	0.0000e+00
1.7475e-02	4.4662e-03	0.0000e+00
1.8738e-02	4.4662e-03	0.0000e+00
2.0092e-02	4.4662e-03	0.0000e+00
2.1544e-02	4.4662e-03	0.0000e+00
2.3101e-02	4.4662e-03	0.0000e+00
2.4771e-02	4.4662e-03	0.0000e+00
2.6561e-02	4.4662e-03	0.0000e+00
2.8480e-02	4.4662e-03	0.0000e+00
3.0539e-02	4.4662e-03	0.0000e+00
3.2745e-02	4.4662e-03	0.0000e+00
3.5112e-02	4.4662e-03	0.0000e+00
3.7649e-02	4.4662e-03	0.0000e+00
4.0370e-02	4.4662e-03	0.0000e+00
4.3288e-02	4.4662e-03	0.0000e+00
4.6416e-02	4.4662e-03	0.0000e+00
4.9770e-02	4.4662e-03	0.0000e+00
5.3367e-02	4.4662e-03	0.0000e+00
5.7224e-02	4.4662e-03	0.0000e+00
6.1359e-02	4.4662e-03	0.0000e+00
6.5793e-02	4.4662e-03	0.0000e+00
7.0548e-02	4.4662e-03	0.0000e+00
7.5646e-02	4.4662e-03	0.0000e+00
8.1113e-02	4.4662e-03	0.0000e+00
8.6975e-02	4.4662e-03	0.0000e+00
9.3260e-02	4.4662e-03	0.0000e+00
1.0000e-01	4.4662e-03	0.0000e+00
1.0723e-01	4.4662e-03	0.0000e+00
1.1498e-01	4.4662e-03	0.0000e+00
1.2328e-01	4.4662e-03	0.0000e+00
1.3219e-01	4.4662e-03	0.0000e+00
1.4175e-01	4.4662e-03	0.0000e+00
1.5199e-01	4.4662e-03	0.0000e+00
1.6298e-01	4.4662e-03	0.0000e+00
1.7475e-01	4.4662e-03	0.0000e+00
1.8738e-01	4.4662e-03	0.0000e+00
2.0092e-01	4.4662e-03	0.0000e+00
2.1544e-01	4.4662e-03	0.0000e+00
2.3101e-01	4.4662e-03	0.0000e+00
2.4771e-01	4.4662e-03	0.0000e+00
2.6561e-01	4.4662e-03	0.0000e+00
2.8480e-01	4.4662e-03	0.0000e+00
3.0539e-01	4.4662e-03	0.0000e+00
3.2745e-01	4.4662e-03	0.0000e+00
3.5112e-01	4.4662e-03	0.0000e+00
3.7649e-01	4.4662e-03	0.0000e+00
4.0370e-01	4.4662e-03	0.0000e+00
4.3288e-01	4.4662e-03	0.0000e+00
4.6416e-01	4.4662e-03	0.0000e+00
4.9770e-01	4.4662e-03	0.0000e+00
5.3367e-01	4.4662e-03	0.0000e+00
5.7224e-01	4.4662e-03	0.0000e+00
6.1359e-01	4.4662e-03	0.0000e+00
6.5793e-01	4.4662e-03	0.0000e+00
7.0548e-01	4.4662e-03	0.0000e+00
7.5646e-01	4.4662e-03	0.0000e+00
8.1113e-01	4.4662e-03	0.0000e+00
8.6975e-01	4.4662e-03	0.0000e+00
9.3260e-01	4.4662e-03	0.0000e+00
1.0000e+00	4.4662e-03	0.0000e+00
1.0000e-03	4.6946e-03	1.5453e+05
1.0723e-03	4.6946e-03	1.5391e+05
1.1498e-03	4.6946e-03	1.5705e+05
1.2328e-03	4.6946e-03	1.5452e+05
1.3219e-03	4.6946e-03	1.5742e+05
1.4175e-03	4.6946e-03	1.5914e+05
1.5199e-03	4.6946e-03	1.6017e+05
1.6298e-03	4.6946e-03	1.6077e+05
1.7475e-03	4.6946e-03	1.6479e+05
1.8738e-03	4.6946e-03	1.5928e+05
2.0092e-03	4.6946e-03	1.6400e+05
2.1544e-03	4.6946e-03	1.6753e+05
2.3101e-03	4.6946e-03	1.7073e+05
2.4771e-03	4.6946e-03	0.0000e+00
2.6561e-03	4.6946e-03	0.0000e+00
2.8480e-03	4.6946e-03	0.0000e+00
3.0539e-03	4.6946e-03	0.0000e+00
3.2745e-03	4.6946e-03	0.0000e+00
3.5112e-03	4.6946e-03	0.0000e+00
3.7649e-03	4.6946e-03	0.0000e+00
4.0370e-03	4.6946e-03	0.0000e+00
4.3288e-03	4.6946e-03	0.0000e+00
4.6416e-03	4.6946e-03	0.0000e+00
4.9770e-03	4.6946e-03	0.0000e+00
5.3367e-03	4.6946e-03	0.0000e+00
5.7224e-03	4.6946e-03	0.0000e+00
6.1359e-03	4.6946e-03	0.0000e+00
6.5793e-03	4.6946e-03	0.0000e+00
7.0548e-03	4.6946e-03	0.0000e+00
7.5646e-03	4.6946e-03	0.0000e+00
8.1113e-03	4.6946e-03	0.0000e+00
8.6975e-03	4.6946e-03	0.0000e+00
9.3260e-03	4.6946e-03	0.0000e+00
1.0000e-02	4.6946e-03	0.0000e+00
1.0723e-02	4.6946e-03	0.0000e+00
1.1498e-02	4.6946e-03	0.0000e+00
1.2328e-02	4.6946e-03	0.0000e+00
1.3219e-02	4.6946e-03	0.0000e+00
1.4175e-02	4.6946e-03	0.0000e+00
1.5199e-02	4.6946e-03	0.0000e+00
1.6298e-02	4.6946e-03	0.0000e+00
1.7475e-02	4.6946e-03	0.0000e+00
1.8738e-02	4.6946e-03	0.0000e+00
2.0092e-02	4.6946e-03	0.0000e+00
2.1544e-02	4.6946e-03	0.0000e+00
2.3101e-02	4.6946e-03	0.0000e+00
2.4771e-02	4.6946e-03	0.0000e+00
2.6561e-02	4.6946e-03	0.0000e+00
2.8480e-02	4.6946e-03	0.0000e+00
3.0539e-02	4.6946e-03	0.0000e+00
3.2745e-02	4.6946e-03	0.0000e+00
3.5112e-02	4.6946e-03	0.0000e+00
3.7649e-02	4.6946e-03	0.0000e+00
4.0370e-02	4.6946e-03	0.0000e+00
4.3288e-02	4.6946e-03	0.0000e+00
4.6416e-02	4.6946e-03	0.0000e+00
4.9770e-02	4.6946e-03	0.0000e+00
5.3367e-02	4.6946e-03	0.0000e+00
5.7224e-02	4.6946e-03	0.0000e+00
6.1359e-02	4.6946e-03	0.0000e+00
6.5793e-02	4.6946e-03	0.0000e+00
7.0548e-02	4.6946e-03	0.0000e+00
7.5646e-02	4.6946e-03	0.0000e+00
8.1113e-02	4.6946e-03	0.0000e+00
8.6975e-02	4.6946e-03	0.0000e+00
9.3260e-02	4.6946e-03	0.0000e+00
1.0000e-01	4.6946e-03	0.0000e+00
1.0723e-01	4.6946e-03	0.0000e+00
1.1498e-01	4.6946e-03	0.0000e+00
1.2328e-01	4.6946e-03	0.0000e+00
1.3219e-01	4.6946e-03	0.0000e+00
1.4175e-01	4.6946e-03	0.0000e+00
1.5199e-01	4.6946e-03	0.0000e+00
1.6298e-01	4.6946e-03	0.0000e+00
1.7475e-01	4.6946e-03	0.0000e+00
1.8738e-01	4.6946e-03	0.0000e+00
2.0092e-01	4.6946e-03	0.0000e+00
2.1544e-01	4.6946e-03	0.0000e+00
2.3101e-01	4.6946e-03	0.0000e+00
2.4771e-01	4.6946e-03	0.0000e+00
2.6561e-01	4.6946e-03	0.0000e+00
2.8480e-01	4.6946e-03	0.0000e+00
3.0539e-01	4.6946e-03	0.0000e+00
3.2745e-01	4.6946e-03	0.0000e+00
3.5112e-01	4.6946e-03	0.0000e+00
3.7649e-01	4.6946e-03	0.0000e+00
4.0370e-01	4.6946e-03	0.0000e+00
4.3288e-01	4.6946e-03	0.0000e+00
4.6416e-01	4.6946e-03	0.0000e+00
4.9770e-01	4.6946e-03	0.0000e+00
5.3367e-01	4.6946e-03	0.0000e+00
5.7224e-01	4.6946e-03	0.0000e+00
6.1359e-01	4.6946e-03	0.0000e+00
6.5793e-01	4.6946e-03	0.0000e+00
7.0548e-01	4.6946e-03	0.0000e+00
7.5646e-01	4.6946e-03	0.0000e+00
8.1113e-01	4.6946e-03	0.0000e+00
8.6975e-01	4.6946e-03	0.0000e+00
9.3260e-01	4.6946e-03	0.0000e+00
1.0000e+00	4.6946e-03	0.0000e+00
1.0000e-03	4.9348e-03	1.4047e+05
1.0723e-03	4.9348e-03	1.4481e+05
1.1498e-03	4.9348e-03	1.4455e+05
1.2328e-03	4.9348e-03	1.4214e+05
1.3219e-03	4.9348e-03	1.3915e+05
1.4175e-03	4.9348e-03	1.4244e+05
1.5199e-03	4.9348e-03	1.4678e+05
1.6298e-03	4.9348e-03	1.4512e+05
1.7475e-03	4.9348e-03	1.4668e+05
1.8738e-03	4.9348e-03	1.4881e+05
2.0092e-03	4.9348e-03	1.4839e+05
2.1544e-03	4.9348e-03	1.5014e+05
2.3101e-03	4.9348e-03	1.5094e+05
2.4771e-03	4.9348e-03	0.0000e+00
2.6561e-03	4.9348e-03	0.0000e+00
2.8480e-03	4.9348e-03	0.0000e+00
3.0539e-03	4.9348e-03	0.0000e+00
3.2745e-03	4.9348e-03	0.0000e+00
3.5112e-03	4.9348e-03	0.0000e+00
3.7649e-03	4.9348e-03	0.0000e+00
4.0370e-03	4.9348e-03	0.0000e+00
4.3288e-03	4.9348e-03	0.0000e+00
4.6416e-03	4.9348e-03	0.0000e+00
4.9770e-03	4.9348e-03	0.0000e+00
5.3367e-03	4.9348e-03	0.0000e+00
5.7224e-03	4.9348e-03	0.0000e+00
6.1359e-03	4.9348e-03	0.0000e+00
6.5793e-03	4.9348e-03	0.0000e+00
7.0548e-03	4.9348e-03	0.0000e+00
7.5646e-03	4.9348e-03	0.0000e+00
8.1113e-03	4.9348e-03	0.0000e+00
8.6975e-03	4.9348e-03	0.0000e+00
9.3260e-03	4.9348e-03	0.0000e+00
1.0000e-02	4.9348e-03	0.0000e+00
1.0723e-02	4.9348e-03	0.0000e+00
1.1498e-02	4.9348e-03	0.0000e+00
1.2328e-02	4.9348e-03	0.0000e+00
1.3219e-02	4.9348e-03	0.0000e+00
1.4175e-02	4.9348e-03	0.0000e+00
1.5199e-02	4.9348e-03	0.0000e+00
1.6298e-02	4.9348e-03	0.0000e+00
1.7475e-02	4.9348e-03	0.0000e+00
1.8738e-02	4.9348e-03	0.0000e+00
2.0092e-02	4.9348e-03	0.0000e+00
2.1544e-02	4.9348e-03	0.0000e+00
2.3101e-02	4.9348e-03	0.0000e+00
2.4771e-02	4.9348e-03	0.0000e+00
2.6561e-02	4.9348e-03	0.0000e+00
2.8480e-02	4.9348e-03	0.0000e+00
3.0539e-02	4.9348e-03	0.0000e+00
3.2745e-02	4.9348e-03	0.0000e+00
3.5112e-02	4.9348e-03	0.0000e+00
3.7649e-02	4.9348e-03	0.0000e+00
4.0370e-02	4.9348e-03	0.0000e+00
4.3288e-02	4.9348e-03	0.0000e+00
4.6416e-02	4.9348e-03	0.0000e+00
4.9770e-02	4.9348e-03	0.0000e+00
5.3367e-02	4.9348e-03	0.0000e+00
5.7224e-02	4.9348e-03	0.0000e+00
6.1359e-02	4.9348e-03	0.0000e+00
6.5793e-02	4.9348e-03	0.0000e+00
7.0548e-02	4.9348e-03	0.0000e+00
7.5646e-02	4.9348e-03	0.0000e+00
8.1113e-02	4.9348e-03	0.0000e+00
8.6975e-02	4.9348e-03	0.0000e+00
9.3260e-02	4.9348e-03	0.0000e+00
1.0000e-01	4.9348e-03	0.0000e+00
1.0723e-01	4.9348e-03	0.0000e+00
1.1498e-01	4.9348e-03	0.0000e+00
1.2328e-01	4.9348e-03	0.0000e+00
1.3219e-01	4.9348e-03	0.0000e+00
1.4175e-01	4.9348e-03	0.0000e+00
1.5199e-01	4.9348e-03	0.0000e+00
1.6298e-01	4.9348e-03	0.0000e+00
1.7475e-01	4.9348e-03	0.0000e+00
1.8738e-01	4.9348e-03	0.0000e+00
2.0092e-01	4.9348e-03	0.0000e+00
2.1544e-01	4.9348e-03	0.0000e+00
2.3101e-01	4.9348e-03	0.0000e+00
2.4771e-01	4.9348e-03	0.0000e+00
2.6561e-01	4.9348e-03	0.0000e+00
2.8480e-01	4.9348e-03	0.0000e+00
3.0539e-01	4.9348e-03	0.0000e+00
3.2745e-01	4.9348e-03	0.0000e+00
3.5112e-01	4.9348e-03	0.0000e+00
3.7649e-01	4.9348e-03	0.0000e+00
4.0370e-01	4.9348e-03	0.0000e+00
4.3288e-01	4.9348e-03	0.0000e+00
4.6416e-01	4.9348e-03	0.0000e+00
4.9770e-01	4.9348e-03	0.0000e+00
5.3367e-01	4.9348e-03	0.0000e+00
5.7224e-01	4.9348e-03	0.0000e+00
6.1359e-01	4.9348e-03	0.0000e+00
6.5793e-01	4.9348e-03	0.0000e+00
7.0548e-01	4.9348e-03	0.0000e+00
7.5646e-01	4.9348e-03	0.0000e+00
8.1113e-01	4.9348e-03	0.0000e+00
8.6975e-01	4.9348e-03	0.0000e+00
9.3260e-01	4.9348e-03	0.0000e+00
1.0000e+00	4.9348e-03	0.0000e+00
1.0000e-03	5.1872e-03	1.3009e+05
1.0723e-03	5.1872e-03	1.2842e+05
1.1498e-03	5.1872e-03	1.2948e+05
1.2328e-03	5.1872e-03	1.2983e+05
1.3219e-03	5.1872e-03	1.2781e+05
1.4175e-03	5.1872e-03	1.3092e+05
1.5199e-03	5.1872e-03	1.2804e+05
1.6298e-03	5.1872e-03	1.3183e+05
1.7475e-03	5.1872e-03	1.3556e+05
1.8738e-03	5.1872e-03	1.3325e+05
2.0092e-03	5.1872e-03	1.3519e+05
2.1544e-03	5.1872e-03	1.3721e+05
2.3101e-03	5.1872e-03	1.3540e+05
2.4771e-03	5.1872e-03	1.3914e+05
2.6561e-03	5.1872e-03	0.0000e+00
2.8480e-03	5.1872e-03	0.0000e+00
3.0539e-03	5.1872e-03	0.0000e+00
3.2745e-03	5.1872e-03	0.0000e+00
3.5112e-03	5.1872e-03	0.0000e+00
3.7649e-03	5.1872e-03	0.0000e+00
4.0370e-03	5.1872e-03	0.0000e+00
4.3288e-03	5.1872e-03	0.0000e+00
4.6416e-03	5.1872e-03	0.0000e+00
4.9770e-03	5.1872e-03	0.0000e+00
5.3367e-03	5.1872e-03	0.0000e+00
5.7224e-03	5.1872e-03	0.0000e+00
6.1359e-03	5.1872e-03	0.0000e+00
6.5793e-03	5.1872e-03	0.0000e+00
7.0548e-03	5.1872e-03	0.0000e+00
7.5646e-03	5.1872e-03	0.0000e+00
8.1113e-03	5.1872e-03	0.0000e+00
8.6975e-03	5.1872e-03	0.0000e+00
9.3260e-03	5.1872e-03	0.0000e+00
1.0000e-02	5.1872e-03	0.0000e+00
1.0723e-02	5.1872e-03	0.0000e+00
1.1498e-02	5.1872e-03	0.0000e+00
1.2328e-02	5.1872e-03	0.0000e+00
1.3219e-02	5.1872e-03	0.0000e+00
1.4175e-02	5.1872e-03	0.0000e+00
1.5199e-02	5.1872e-03	0.0000e+00
1.6298e-02	5.1872e-03	0.0000e+00
1.7475e-02	5.1872e-03	0.0000e+00
1.8738e-02	5.1872e-03	0.0000e+00
2.0092e-02	5.1872e-03	0.0000e+00
2.1544e-02	5.1872e-03	0.0000e+00
2.3101e-02	5.1872e-03	0.0000e+00
2.4771e-02	5.1872e-03	0.0000e+00
2.6561e-02	5.1872e-03	0.0000e+00
2.8480e-02	5.1872e-03	0.0000e+00
3.0539e-02	5.1872e-03	0.0000e+00
3.2745e-02	5.1872e-03	0.0000e+00
3.5112e-02	5.1872e-03	0.0000e+00
3.7649e-02	5.1872e-03	0.0000e+00
4.0370e-02	5.1872e-03	0.0000e+00
4.3288e-02	5.1872e-03	0.0000e+00
4.6416e-02	5.1872e-03	0.0000e+00
4.9770e-02	5.1872e-03	0.0000e+00
5.3367e-02	5.1872e-03	0.0000e+00
5.7224e-02	5.1872e-03	0.0000e+00
6.1359e-02	5.1872e-03	0.0000e+00
6.5793e-02	5.1872e-03	0.0000e+00
7.0548e-02	5.1872e-03	0.0000e+00
7.5646e-02	5.1872e-03	0.0000e+00
8.1113e-02	5.1872e-03	0.0000e+00
8.6975e-02	5.1872e-03	0.0000e+00
9.3260e-02	5.1872e-03	0.0000e+00
1.0000e-01	5.1872e-03	0.0000e+00
1.0723e-01	5.1872e-03	0.0000e+00
1.1498e-01	5.1872e-03	0.0000e+00
1.2328e-01	5.1872e-03	0.0000e+00
1.3219e-01	5.1872e-03	0.0000e+00
1.4175e-01	5.1872e-03	0.0000e+00
1.5199e-01	5.1872e-03	0.0000e+00
1.6298e-01	5.1872e-03	0.0000e+00
1.7475e-01	5.1872e-03	0.0000e+00
1.8738e-01	5.1872e-03	0.0000e+00
2.0092e-01	5.1872e-03	0.0000e+00
2.1544e-01	5.1872e-03	0.0000e+00
2.3101e-01	5.1872e-03	0.0000e+00
2.4771e-01	5.1872e-03	0.0000e+00
2.6561e-01	5.1872e-03	0.0000e+00
2.8480e-01	5.1872e-03	0.0000e+00
3.0539e-01	5.1872e-03	0.0000e+00
3.2745e-01	5.1872e-03	0.0000e+00
3.5112e-01	5.1872e-03	0.0000e+00
3.7649e-01	5.1872e-03	0.0000e+00
4.0370e-01	5.1872e-03	0.0000e+00
4.3288e-01	5.1872e-03	0.0000e+00
4.6416e-01	5.1872e-03	0.0000e+00
4.9770e-01	5.1872e-03	0.0000e+00
5.3367e-01	5.1872e-03	0.0000e+00
5.7224e-01	5.1872e-03	0.0000e+00
6.1359e-01	5.1872e-03	0.0000e+00
6.5793e-01	5.1872e-03	0.0000e+00
7.0548e-01	5.1872e-03	0.0000e+00
7.5646e-01	5.1872e-03	0.0000e+00
8.1113e-01	5.1872e-03	0.0000e+00
8.6975e-01	5.1872e-03	0.0000e+00
9.3260e-01	5.1872e-03	0.0000e+00
1.0000e+00	5.1872e-03	0.0000e+00
1.0000e-03	5.4525e-03	1.1615e+05
1.0723e-03	5.4525e-03	1.1553e+05
1.1498e-03	5.4525e-03	1.1572e+05
1.2328e-03	5.4525e-03	1.1616e+05
1.3219e-03	5.4525e-03	1.1700e+05
1.4175e-03	5.4525e-03	1.1732e+05
1.5199e-03	5.4525e-03	1.1765e+05
1.6298e-03	5.4525e-03	1.1819e+05
1.7475e-03	5.4525e-03	1.1835e+05
1.8738e-03	5.4525e-03	1.2136e+05
2.0092e-03	5.4525e-03	1.2062e+05
2.1544e-03	5.4525e-03	1.2222e+05
2.3101e-03	5.4525e-03	1.2534e+05
2.4771e-03	5.4525e-03	1.2536e+05
2.6561e-03	5.4525e-03	1.2628e+05
2.8480e-03	5.4525e-03	0.0000e+00
3.0539e-03	5.4525e-03	0.0000e+00
3.2745e-03	5.4525e-03	0.0000e+00
3.5112e-03	5.4525e-03	0.0000e+00
3.7649e-03	5.4525e-03	0.0000e+00
4.0370e-03	5.4525e-03	0.0000e+00
4.3288e-03	5.4525e-03	0.0000e+00
4.6416e-03	5.4525e-03	0.0000e+00
4.9770e-03	5.4525e-03	0.0000e+00
5.3367e-03	5.4525e-03	0.0000e+00
5.7224e-03	5.4525e-03	0.0000e+00
6.1359e-03	5.4525e-03	0.0000e+00
6.5793e-03	5.4525e-03	0.0000e+00
7.0548e-03	5.4525e-03	0.0000e+00
7.5646e-03	5.4525e-03	0.0000e+00
8.1113e-03	5.4525e-03	0.0000e+00
8.6975e-03	5.4525e-03	0.0000e+00
9.3260e-03	5.4525e-03	0.0000e+00
1.0000e-02	5.4525e-03	0.0000e+00
1.0723e-02	5.4525e-03	0.0000e+00
1.1498e-02	5.4525e-03	0.0000e+00
1.2328e-02	5.4525e-03	0.0000e+00
1.3219e-02	5.4525e-03	0.0000e+00
1.4175e-02	5.4525e-03	0.0000e+00
1.5199e-02	5.4525e-03	0.0000e+00
1.6298e-02	5.4525e-03	0.0000e+00
1.7475e-02	5.4525e-03	0.0000e+00
1.8738e-02	5.4525e-03	0.0000e+00
2.0092e-02	5.4525e-03	0.0000e+00
2.1544e-02	5.4525e-03	0.0000e+00
2.3101e-02	5.4525e-03	0.0000e+00
2.4771e-02	5.4525e-03	0.0000e+00
2.6561e-02	5.4525e-03	0.0000e+00
2.8480e-02	5.4525e-03	0.0000e+00
3.0539e-02	5.4525e-03	0.0000e+00
3.2745e-02	5.4525e-03	0.0000e+00
3.5112e-02	5.4525e-03	0.0000e+00
3.7649e-02	5.4525e-03	0.0000e+00
4.0370e-02	5.4525e-03	0.0000e+00
4.3288e-02	5.4525e-03	0.0000e+00
4.6416e-02	5.4525e-03	0.0000e+00
4.9770e-02	5.4525e-03	0.0000e+00
5.3367e-02	5.4525e-03	0.0000e+00
5.7224e-02	5.4525e-03	0.0000e+00
