# mdm(GeV) 	mAp(GeV) 	Number of Signal Events
2.9400e-01	1.2949e-01	0.0000e+00
3.2087e-01	1.2949e-01	0.0000e+00
3.5019e-01	1.2949e-01	0.0000e+00
3.8219e-01	1.2949e-01	0.0000e+00
4.1711e-01	1.2949e-01	0.0000e+00
4.5523e-01	1.2949e-01	0.0000e+00
4.9682e-01	1.2949e-01	0.0000e+00
5.4222e-01	1.2949e-01	0.0000e+00
5.9177e-01	1.2949e-01	0.0000e+00
6.4584e-01	1.2949e-01	0.0000e+00
7.0486e-01	1.2949e-01	0.0000e+00
7.6926e-01	1.2949e-01	0.0000e+00
8.3956e-01	1.2949e-01	0.0000e+00
9.1627e-01	1.2949e-01	0.0000e+00
1.0000e+00	1.2949e-01	0.0000e+00
1.0000e-03	1.6966e-01	1.2376e-03
1.0914e-03	1.6966e-01	1.1818e-03
1.1911e-03	1.6966e-01	1.2643e-03
1.2999e-03	1.6966e-01	1.2209e-03
1.4187e-03	1.6966e-01	1.2512e-03
1.5484e-03	1.6966e-01	1.2881e-03
1.6898e-03	1.6966e-01	1.2866e-03
1.8443e-03	1.6966e-01	1.1871e-03
2.0128e-03	1.6966e-01	1.2661e-03
2.1967e-03	1.6966e-01	1.2867e-03
2.3974e-03	1.6966e-01	1.1268e-03
2.6165e-03	1.6966e-01	1.3129e-03
2.8556e-03	1.6966e-01	1.2410e-03
3.1165e-03	1.6966e-01	1.2791e-03
3.4013e-03	1.6966e-01	1.2588e-03
3.7121e-03	1.6966e-01	1.1493e-03
4.0513e-03	1.6966e-01	1.2151e-03
4.4215e-03	1.6966e-01	1.2576e-03
4.8255e-03	1.6966e-01	1.2424e-03
5.2665e-03	1.6966e-01	1.2361e-03
5.7477e-03	1.6966e-01	1.1704e-03
6.2729e-03	1.6966e-01	1.1915e-03
6.8461e-03	1.6966e-01	1.1994e-03
7.4717e-03	1.6966e-01	1.2848e-03
8.1544e-03	1.6966e-01	1.2905e-03
8.8995e-03	1.6966e-01	1.2049e-03
9.7127e-03	1.6966e-01	1.2331e-03
1.0600e-02	1.6966e-01	1.2418e-03
1.1569e-02	1.6966e-01	1.2400e-03
1.2626e-02	1.6966e-01	1.2217e-03
1.3780e-02	1.6966e-01	1.2121e-03
1.5039e-02	1.6966e-01	1.0793e-03
1.6413e-02	1.6966e-01	9.9434e-04
1.7913e-02	1.6966e-01	1.0526e-03
1.9550e-02	1.6966e-01	1.0959e-03
2.1336e-02	1.6966e-01	9.9455e-04
2.3286e-02	1.6966e-01	9.9022e-04
2.5413e-02	1.6966e-01	9.2456e-04
2.7736e-02	1.6966e-01	9.7142e-04
3.0270e-02	1.6966e-01	8.0307e-04
3.3036e-02	1.6966e-01	8.7300e-04
3.6055e-02	1.6966e-01	7.1906e-04
3.9349e-02	1.6966e-01	7.9207e-04
4.2945e-02	1.6966e-01	7.2772e-04
4.6869e-02	1.6966e-01	6.3061e-04
5.1152e-02	1.6966e-01	5.9097e-04
5.5826e-02	1.6966e-01	5.5063e-04
6.0927e-02	1.6966e-01	5.0547e-04
6.6494e-02	1.6966e-01	4.7540e-04
7.2570e-02	1.6966e-01	4.0576e-04
7.9202e-02	1.6966e-01	4.0775e-04
8.6439e-02	1.6966e-01	0.0000e+00
9.4337e-02	1.6966e-01	0.0000e+00
1.0296e-01	1.6966e-01	0.0000e+00
1.1237e-01	1.6966e-01	0.0000e+00
1.2263e-01	1.6966e-01	0.0000e+00
1.3384e-01	1.6966e-01	0.0000e+00
1.4607e-01	1.6966e-01	0.0000e+00
1.5942e-01	1.6966e-01	0.0000e+00
1.7398e-01	1.6966e-01	0.0000e+00
1.8988e-01	1.6966e-01	0.0000e+00
2.0723e-01	1.6966e-01	0.0000e+00
2.2617e-01	1.6966e-01	0.0000e+00
2.4683e-01	1.6966e-01	0.0000e+00
2.6939e-01	1.6966e-01	0.0000e+00
2.9400e-01	1.6966e-01	0.0000e+00
3.2087e-01	1.6966e-01	0.0000e+00
3.5019e-01	1.6966e-01	0.0000e+00
3.8219e-01	1.6966e-01	0.0000e+00
4.1711e-01	1.6966e-01	0.0000e+00
4.5523e-01	1.6966e-01	0.0000e+00
4.9682e-01	1.6966e-01	0.0000e+00
5.4222e-01	1.6966e-01	0.0000e+00
5.9177e-01	1.6966e-01	0.0000e+00
6.4584e-01	1.6966e-01	0.0000e+00
7.0486e-01	1.6966e-01	0.0000e+00
7.6926e-01	1.6966e-01	0.0000e+00
8.3956e-01	1.6966e-01	0.0000e+00
9.1627e-01	1.6966e-01	0.0000e+00
1.0000e+00	1.6966e-01	0.0000e+00
1.0000e-03	2.2230e-01	3.6035e-04
1.0914e-03	2.2230e-01	3.4211e-04
1.1911e-03	2.2230e-01	3.5503e-04
1.2999e-03	2.2230e-01	3.5464e-04
1.4187e-03	2.2230e-01	3.6632e-04
1.5484e-03	2.2230e-01	3.2908e-04
1.6898e-03	2.2230e-01	3.3700e-04
1.8443e-03	2.2230e-01	3.6221e-04
2.0128e-03	2.2230e-01	3.7790e-04
2.1967e-03	2.2230e-01	3.4300e-04
2.3974e-03	2.2230e-01	3.3355e-04
2.6165e-03	2.2230e-01	3.4188e-04
2.8556e-03	2.2230e-01	3.3667e-04
3.1165e-03	2.2230e-01	3.3702e-04
3.4013e-03	2.2230e-01	3.4842e-04
3.7121e-03	2.2230e-01	3.4039e-04
4.0513e-03	2.2230e-01	3.7910e-04
4.4215e-03	2.2230e-01	3.4953e-04
4.8255e-03	2.2230e-01	3.3412e-04
5.2665e-03	2.2230e-01	3.6461e-04
5.7477e-03	2.2230e-01	3.5887e-04
6.2729e-03	2.2230e-01	3.3103e-04
6.8461e-03	2.2230e-01	3.2268e-04
7.4717e-03	2.2230e-01	3.4767e-04
8.1544e-03	2.2230e-01	3.2655e-04
8.8995e-03	2.2230e-01	3.2999e-04
9.7127e-03	2.2230e-01	3.2229e-04
1.0600e-02	2.2230e-01	3.1570e-04
1.1569e-02	2.2230e-01	3.1518e-04
1.2626e-02	2.2230e-01	3.0091e-04
1.3780e-02	2.2230e-01	3.3108e-04
1.5039e-02	2.2230e-01	3.1413e-04
1.6413e-02	2.2230e-01	3.1475e-04
1.7913e-02	2.2230e-01	2.8454e-04
1.9550e-02	2.2230e-01	2.7293e-04
2.1336e-02	2.2230e-01	3.0270e-04
2.3286e-02	2.2230e-01	2.5409e-04
2.5413e-02	2.2230e-01	2.6891e-04
2.7736e-02	2.2230e-01	2.6955e-04
3.0270e-02	2.2230e-01	2.2320e-04
3.3036e-02	2.2230e-01	2.2032e-04
3.6055e-02	2.2230e-01	2.1818e-04
3.9349e-02	2.2230e-01	1.8414e-04
4.2945e-02	2.2230e-01	1.7219e-04
4.6869e-02	2.2230e-01	1.7143e-04
5.1152e-02	2.2230e-01	1.4531e-04
5.5826e-02	2.2230e-01	1.4982e-04
6.0927e-02	2.2230e-01	1.4064e-04
6.6494e-02	2.2230e-01	1.1524e-04
7.2570e-02	2.2230e-01	1.0447e-04
7.9202e-02	2.2230e-01	9.9258e-05
8.6439e-02	2.2230e-01	8.3524e-05
9.4337e-02	2.2230e-01	6.5868e-05
1.0296e-01	2.2230e-01	7.9182e-05
1.1237e-01	2.2230e-01	0.0000e+00
1.2263e-01	2.2230e-01	0.0000e+00
1.3384e-01	2.2230e-01	0.0000e+00
1.4607e-01	2.2230e-01	0.0000e+00
1.5942e-01	2.2230e-01	0.0000e+00
1.7398e-01	2.2230e-01	0.0000e+00
1.8988e-01	2.2230e-01	0.0000e+00
2.0723e-01	2.2230e-01	0.0000e+00
2.2617e-01	2.2230e-01	0.0000e+00
2.4683e-01	2.2230e-01	0.0000e+00
2.6939e-01	2.2230e-01	0.0000e+00
2.9400e-01	2.2230e-01	0.0000e+00
3.2087e-01	2.2230e-01	0.0000e+00
3.5019e-01	2.2230e-01	0.0000e+00
3.8219e-01	2.2230e-01	0.0000e+00
4.1711e-01	2.2230e-01	0.0000e+00
4.5523e-01	2.2230e-01	0.0000e+00
4.9682e-01	2.2230e-01	0.0000e+00
5.4222e-01	2.2230e-01	0.0000e+00
5.9177e-01	2.2230e-01	0.0000e+00
6.4584e-01	2.2230e-01	0.0000e+00
7.0486e-01	2.2230e-01	0.0000e+00
7.6926e-01	2.2230e-01	0.0000e+00
8.3956e-01	2.2230e-01	0.0000e+00
9.1627e-01	2.2230e-01	0.0000e+00
1.0000e+00	2.2230e-01	0.0000e+00
1.0000e-03	2.9126e-01	6.1579e-05
1.0914e-03	2.9126e-01	6.1054e-05
1.1911e-03	2.9126e-01	6.1832e-05
1.2999e-03	2.9126e-01	6.1973e-05
1.4187e-03	2.9126e-01	6.1596e-05
1.5484e-03	2.9126e-01	6.1670e-05
1.6898e-03	2.9126e-01	6.1041e-05
1.8443e-03	2.9126e-01	6.1900e-05
2.0128e-03	2.9126e-01	6.1134e-05
2.1967e-03	2.9126e-01	6.2207e-05
2.3974e-03	2.9126e-01	6.0426e-05
2.6165e-03	2.9126e-01	6.2173e-05
2.8556e-03	2.9126e-01	6.1466e-05
3.1165e-03	2.9126e-01	6.0557e-05
3.4013e-03	2.9126e-01	6.1012e-05
3.7121e-03	2.9126e-01	6.1258e-05
4.0513e-03	2.9126e-01	6.1488e-05
4.4215e-03	2.9126e-01	6.1101e-05
4.8255e-03	2.9126e-01	6.0754e-05
5.2665e-03	2.9126e-01	6.0171e-05
5.7477e-03	2.9126e-01	6.2247e-05
6.2729e-03	2.9126e-01	6.1032e-05
6.8461e-03	2.9126e-01	6.0615e-05
7.4717e-03	2.9126e-01	6.0094e-05
8.1544e-03	2.9126e-01	6.0348e-05
8.8995e-03	2.9126e-01	5.9300e-05
9.7127e-03	2.9126e-01	6.0065e-05
1.0600e-02	2.9126e-01	5.9024e-05
1.1569e-02	2.9126e-01	5.9336e-05
1.2626e-02	2.9126e-01	5.8990e-05
1.3780e-02	2.9126e-01	5.7472e-05
1.5039e-02	2.9126e-01	5.7147e-05
1.6413e-02	2.9126e-01	5.6817e-05
1.7913e-02	2.9126e-01	5.5171e-05
1.9550e-02	2.9126e-01	5.4332e-05
2.1336e-02	2.9126e-01	5.4005e-05
2.3286e-02	2.9126e-01	5.2898e-05
2.5413e-02	2.9126e-01	5.0122e-05
2.7736e-02	2.9126e-01	4.9700e-05
3.0270e-02	2.9126e-01	4.6545e-05
3.3036e-02	2.9126e-01	4.3861e-05
3.6055e-02	2.9126e-01	4.2578e-05
3.9349e-02	2.9126e-01	4.0436e-05
4.2945e-02	2.9126e-01	3.8161e-05
4.6869e-02	2.9126e-01	3.5850e-05
5.1152e-02	2.9126e-01	3.2155e-05
5.5826e-02	2.9126e-01	3.0074e-05
6.0927e-02	2.9126e-01	2.7338e-05
6.6494e-02	2.9126e-01	2.4782e-05
7.2570e-02	2.9126e-01	2.2454e-05
7.9202e-02	2.9126e-01	2.0148e-05
8.6439e-02	2.9126e-01	1.7856e-05
9.4337e-02	2.9126e-01	1.5732e-05
1.0296e-01	2.9126e-01	1.3541e-05
1.1237e-01	2.9126e-01	1.2328e-05
1.2263e-01	2.9126e-01	1.1292e-05
1.3384e-01	2.9126e-01	1.1172e-05
1.4607e-01	2.9126e-01	0.0000e+00
1.5942e-01	2.9126e-01	0.0000e+00
1.7398e-01	2.9126e-01	0.0000e+00
1.8988e-01	2.9126e-01	0.0000e+00
2.0723e-01	2.9126e-01	0.0000e+00
2.2617e-01	2.9126e-01	0.0000e+00
2.4683e-01	2.9126e-01	0.0000e+00
2.6939e-01	2.9126e-01	0.0000e+00
2.9400e-01	2.9126e-01	0.0000e+00
3.2087e-01	2.9126e-01	0.0000e+00
3.5019e-01	2.9126e-01	0.0000e+00
3.8219e-01	2.9126e-01	0.0000e+00
4.1711e-01	2.9126e-01	0.0000e+00
4.5523e-01	2.9126e-01	0.0000e+00
4.9682e-01	2.9126e-01	0.0000e+00
5.4222e-01	2.9126e-01	0.0000e+00
5.9177e-01	2.9126e-01	0.0000e+00
6.4584e-01	2.9126e-01	0.0000e+00
7.0486e-01	2.9126e-01	0.0000e+00
7.6926e-01	2.9126e-01	0.0000e+00
8.3956e-01	2.9126e-01	0.0000e+00
9.1627e-01	2.9126e-01	0.0000e+00
1.0000e+00	2.9126e-01	0.0000e+00
1.0000e-03	3.8161e-01	1.7597e-05
1.0914e-03	3.8161e-01	1.7436e-05
1.1911e-03	3.8161e-01	1.7446e-05
1.2999e-03	3.8161e-01	1.7664e-05
1.4187e-03	3.8161e-01	1.7468e-05
1.5484e-03	3.8161e-01	1.7589e-05
1.6898e-03	3.8161e-01	1.7885e-05
1.8443e-03	3.8161e-01	1.7757e-05
2.0128e-03	3.8161e-01	1.7665e-05
2.1967e-03	3.8161e-01	1.7564e-05
2.3974e-03	3.8161e-01	1.7433e-05
2.6165e-03	3.8161e-01	1.7584e-05
2.8556e-03	3.8161e-01	1.7808e-05
3.1165e-03	3.8161e-01	1.7447e-05
3.4013e-03	3.8161e-01	1.7518e-05
3.7121e-03	3.8161e-01	1.7148e-05
4.0513e-03	3.8161e-01	1.7169e-05
4.4215e-03	3.8161e-01	1.7451e-05
4.8255e-03	3.8161e-01	1.7591e-05
5.2665e-03	3.8161e-01	1.7218e-05
5.7477e-03	3.8161e-01	1.7418e-05
6.2729e-03	3.8161e-01	1.7411e-05
6.8461e-03	3.8161e-01	1.7079e-05
7.4717e-03	3.8161e-01	1.7062e-05
8.1544e-03	3.8161e-01	1.6797e-05
8.8995e-03	3.8161e-01	1.6937e-05
9.7127e-03	3.8161e-01	1.6957e-05
1.0600e-02	3.8161e-01	1.6791e-05
1.1569e-02	3.8161e-01	1.6707e-05
1.2626e-02	3.8161e-01	1.6438e-05
1.3780e-02	3.8161e-01	1.6473e-05
1.5039e-02	3.8161e-01	1.6766e-05
1.6413e-02	3.8161e-01	1.5748e-05
1.7913e-02	3.8161e-01	1.5797e-05
1.9550e-02	3.8161e-01	1.5663e-05
2.1336e-02	3.8161e-01	1.5326e-05
2.3286e-02	3.8161e-01	1.4878e-05
2.5413e-02	3.8161e-01	1.4202e-05
2.7736e-02	3.8161e-01	1.4191e-05
3.0270e-02	3.8161e-01	1.3413e-05
3.3036e-02	3.8161e-01	1.2623e-05
3.6055e-02	3.8161e-01	1.2388e-05
3.9349e-02	3.8161e-01	1.1533e-05
4.2945e-02	3.8161e-01	1.0722e-05
4.6869e-02	3.8161e-01	1.0155e-05
5.1152e-02	3.8161e-01	9.3033e-06
5.5826e-02	3.8161e-01	8.5920e-06
6.0927e-02	3.8161e-01	7.8425e-06
6.6494e-02	3.8161e-01	7.2592e-06
7.2570e-02	3.8161e-01	6.3868e-06
7.9202e-02	3.8161e-01	5.8147e-06
8.6439e-02	3.8161e-01	4.9797e-06
9.4337e-02	3.8161e-01	4.4523e-06
1.0296e-01	3.8161e-01	3.8646e-06
1.1237e-01	3.8161e-01	3.3860e-06
1.2263e-01	3.8161e-01	2.9472e-06
1.3384e-01	3.8161e-01	2.5237e-06
1.4607e-01	3.8161e-01	2.1441e-06
1.5942e-01	3.8161e-01	1.9118e-06
1.7398e-01	3.8161e-01	1.9016e-06
1.8988e-01	3.8161e-01	3.7339e-06
2.0723e-01	3.8161e-01	0.0000e+00
2.2617e-01	3.8161e-01	0.0000e+00
2.4683e-01	3.8161e-01	0.0000e+00
2.6939e-01	3.8161e-01	0.0000e+00
2.9400e-01	3.8161e-01	0.0000e+00
3.2087e-01	3.8161e-01	0.0000e+00
3.5019e-01	3.8161e-01	0.0000e+00
3.8219e-01	3.8161e-01	0.0000e+00
4.1711e-01	3.8161e-01	0.0000e+00
4.5523e-01	3.8161e-01	0.0000e+00
4.9682e-01	3.8161e-01	0.0000e+00
5.4222e-01	3.8161e-01	0.0000e+00
5.9177e-01	3.8161e-01	0.0000e+00
6.4584e-01	3.8161e-01	0.0000e+00
7.0486e-01	3.8161e-01	0.0000e+00
7.6926e-01	3.8161e-01	0.0000e+00
8.3956e-01	3.8161e-01	0.0000e+00
9.1627e-01	3.8161e-01	0.0000e+00
1.0000e+00	3.8161e-01	0.0000e+00
1.0000e-03	5.0000e-01	6.4785e-06
1.0914e-03	5.0000e-01	6.6227e-06
1.1911e-03	5.0000e-01	6.4796e-06
1.2999e-03	5.0000e-01	6.4515e-06
1.4187e-03	5.0000e-01	6.5862e-06
1.5484e-03	5.0000e-01	6.3175e-06
1.6898e-03	5.0000e-01	6.4958e-06
1.8443e-03	5.0000e-01	6.4453e-06
2.0128e-03	5.0000e-01	6.4834e-06
2.1967e-03	5.0000e-01	6.5017e-06
2.3974e-03	5.0000e-01	6.5181e-06
2.6165e-03	5.0000e-01	6.6594e-06
2.8556e-03	5.0000e-01	6.4431e-06
3.1165e-03	5.0000e-01	6.4105e-06
3.4013e-03	5.0000e-01	6.5243e-06
3.7121e-03	5.0000e-01	6.5026e-06
4.0513e-03	5.0000e-01	6.5493e-06
4.4215e-03	5.0000e-01	6.5815e-06
4.8255e-03	5.0000e-01	6.4098e-06
5.2665e-03	5.0000e-01	6.5070e-06
5.7477e-03	5.0000e-01	6.4326e-06
6.2729e-03	5.0000e-01	6.5217e-06
6.8461e-03	5.0000e-01	6.4542e-06
7.4717e-03	5.0000e-01	6.5760e-06
8.1544e-03	5.0000e-01	6.3608e-06
8.8995e-03	5.0000e-01	6.4210e-06
9.7127e-03	5.0000e-01	6.2169e-06
1.0600e-02	5.0000e-01	6.2733e-06
1.1569e-02	5.0000e-01	6.1173e-06
1.2626e-02	5.0000e-01	6.2536e-06
1.3780e-02	5.0000e-01	6.1767e-06
1.5039e-02	5.0000e-01	6.1346e-06
1.6413e-02	5.0000e-01	6.1832e-06
1.7913e-02	5.0000e-01	5.9557e-06
1.9550e-02	5.0000e-01	5.8701e-06
2.1336e-02	5.0000e-01	5.8052e-06
2.3286e-02	5.0000e-01	5.4823e-06
2.5413e-02	5.0000e-01	5.3202e-06
2.7736e-02	5.0000e-01	5.1513e-06
3.0270e-02	5.0000e-01	4.9839e-06
3.3036e-02	5.0000e-01	4.9264e-06
3.6055e-02	5.0000e-01	4.5421e-06
3.9349e-02	5.0000e-01	4.2421e-06
4.2945e-02	5.0000e-01	4.0172e-06
4.6869e-02	5.0000e-01	3.8112e-06
5.1152e-02	5.0000e-01	3.3755e-06
5.5826e-02	5.0000e-01	3.2326e-06
6.0927e-02	5.0000e-01	2.9531e-06
6.6494e-02	5.0000e-01	2.6566e-06
7.2570e-02	5.0000e-01	2.3699e-06
7.9202e-02	5.0000e-01	2.1466e-06
8.6439e-02	5.0000e-01	1.8606e-06
9.4337e-02	5.0000e-01	1.6957e-06
1.0296e-01	5.0000e-01	1.4655e-06
1.1237e-01	5.0000e-01	1.2550e-06
1.2263e-01	5.0000e-01	1.0639e-06
1.3384e-01	5.0000e-01	9.4638e-07
1.4607e-01	5.0000e-01	7.8071e-07
1.5942e-01	5.0000e-01	6.6358e-07
1.7398e-01	5.0000e-01	5.6912e-07
1.8988e-01	5.0000e-01	4.7422e-07
2.0723e-01	5.0000e-01	4.0232e-07
2.2617e-01	5.0000e-01	3.6907e-07
2.4683e-01	5.0000e-01	6.9503e-07
2.6939e-01	5.0000e-01	0.0000e+00
2.9400e-01	5.0000e-01	0.0000e+00
3.2087e-01	5.0000e-01	0.0000e+00
3.5019e-01	5.0000e-01	0.0000e+00
3.8219e-01	5.0000e-01	0.0000e+00
4.1711e-01	5.0000e-01	0.0000e+00
4.5523e-01	5.0000e-01	0.0000e+00
4.9682e-01	5.0000e-01	0.0000e+00
5.4222e-01	5.0000e-01	0.0000e+00
5.9177e-01	5.0000e-01	0.0000e+00
6.4584e-01	5.0000e-01	0.0000e+00
7.0486e-01	5.0000e-01	0.0000e+00
7.6926e-01	5.0000e-01	0.0000e+00
8.3956e-01	5.0000e-01	0.0000e+00
9.1627e-01	5.0000e-01	0.0000e+00
1.0000e+00	5.0000e-01	0.0000e+00
1.0000e-03	5.1000e-01	6.2039e-06
1.0914e-03	5.1000e-01	6.1834e-06
1.1911e-03	5.1000e-01	6.1256e-06
1.2999e-03	5.1000e-01	6.2634e-06
1.4187e-03	5.1000e-01	6.2556e-06
1.5484e-03	5.1000e-01	6.0618e-06
1.6898e-03	5.1000e-01	6.0610e-06
1.8443e-03	5.1000e-01	6.0701e-06
2.0128e-03	5.1000e-01	6.2024e-06
2.1967e-03	5.1000e-01	6.0380e-06
2.3974e-03	5.1000e-01	6.3472e-06
2.6165e-03	5.1000e-01	6.1358e-06
2.8556e-03	5.1000e-01	6.1662e-06
3.1165e-03	5.1000e-01	6.2307e-06
3.4013e-03	5.1000e-01	6.2231e-06
3.7121e-03	5.1000e-01	6.2187e-06
4.0513e-03	5.1000e-01	6.1892e-06
4.4215e-03	5.1000e-01	6.1591e-06
4.8255e-03	5.1000e-01	6.2069e-06
5.2665e-03	5.1000e-01	6.2250e-06
5.7477e-03	5.1000e-01	6.2566e-06
6.2729e-03	5.1000e-01	6.0325e-06
6.8461e-03	5.1000e-01	5.9592e-06
7.4717e-03	5.1000e-01	6.0051e-06
8.1544e-03	5.1000e-01	6.0278e-06
8.8995e-03	5.1000e-01	5.9823e-06
9.7127e-03	5.1000e-01	6.0805e-06
1.0600e-02	5.1000e-01	5.8615e-06
1.1569e-02	5.1000e-01	5.8838e-06
1.2626e-02	5.1000e-01	5.7971e-06
1.3780e-02	5.1000e-01	5.8259e-06
1.5039e-02	5.1000e-01	5.7019e-06
1.6413e-02	5.1000e-01	5.7402e-06
1.7913e-02	5.1000e-01	5.5639e-06
1.9550e-02	5.1000e-01	5.5864e-06
2.1336e-02	5.1000e-01	5.3291e-06
2.3286e-02	5.1000e-01	5.1732e-06
2.5413e-02	5.1000e-01	5.0880e-06
2.7736e-02	5.1000e-01	4.9169e-06
3.0270e-02	5.1000e-01	4.7389e-06
3.3036e-02	5.1000e-01	4.5585e-06
3.6055e-02	5.1000e-01	4.3007e-06
3.9349e-02	5.1000e-01	4.0759e-06
4.2945e-02	5.1000e-01	3.7421e-06
4.6869e-02	5.1000e-01	3.5278e-06
5.1152e-02	5.1000e-01	3.4412e-06
5.5826e-02	5.1000e-01	3.0032e-06
6.0927e-02	5.1000e-01	2.7646e-06
6.6494e-02	5.1000e-01	2.5466e-06
7.2570e-02	5.1000e-01	2.2125e-06
7.9202e-02	5.1000e-01	2.0606e-06
8.6439e-02	5.1000e-01	1.8465e-06
9.4337e-02	5.1000e-01	1.5901e-06
1.0296e-01	5.1000e-01	1.3759e-06
1.1237e-01	5.1000e-01	1.2109e-06
1.2263e-01	5.1000e-01	1.0274e-06
1.3384e-01	5.1000e-01	8.8255e-07
1.4607e-01	5.1000e-01	7.6913e-07
1.5942e-01	5.1000e-01	6.3749e-07
1.7398e-01	5.1000e-01	5.6529e-07
1.8988e-01	5.1000e-01	4.4936e-07
2.0723e-01	5.1000e-01	3.8214e-07
2.2617e-01	5.1000e-01	3.4049e-07
2.4683e-01	5.1000e-01	4.3636e-07
2.6939e-01	5.1000e-01	0.0000e+00
2.9400e-01	5.1000e-01	0.0000e+00
3.2087e-01	5.1000e-01	0.0000e+00
3.5019e-01	5.1000e-01	0.0000e+00
3.8219e-01	5.1000e-01	0.0000e+00
4.1711e-01	5.1000e-01	0.0000e+00
4.5523e-01	5.1000e-01	0.0000e+00
4.9682e-01	5.1000e-01	0.0000e+00
5.4222e-01	5.1000e-01	0.0000e+00
5.9177e-01	5.1000e-01	0.0000e+00
6.4584e-01	5.1000e-01	0.0000e+00
7.0486e-01	5.1000e-01	0.0000e+00
7.6926e-01	5.1000e-01	0.0000e+00
8.3956e-01	5.1000e-01	0.0000e+00
9.1627e-01	5.1000e-01	0.0000e+00
1.0000e+00	5.1000e-01	0.0000e+00
1.0000e-03	5.2427e-01	5.8094e-06
1.0914e-03	5.2427e-01	5.9185e-06
1.1911e-03	5.2427e-01	5.9148e-06
1.2999e-03	5.2427e-01	5.8123e-06
1.4187e-03	5.2427e-01	5.6383e-06
1.5484e-03	5.2427e-01	5.8716e-06
1.6898e-03	5.2427e-01	5.8631e-06
1.8443e-03	5.2427e-01	5.8126e-06
2.0128e-03	5.2427e-01	5.8043e-06
2.1967e-03	5.2427e-01	5.7903e-06
2.3974e-03	5.2427e-01	5.8235e-06
2.6165e-03	5.2427e-01	5.7328e-06
2.8556e-03	5.2427e-01	5.6797e-06
3.1165e-03	5.2427e-01	5.7722e-06
3.4013e-03	5.2427e-01	5.8179e-06
3.7121e-03	5.2427e-01	5.7338e-06
4.0513e-03	5.2427e-01	5.8953e-06
4.4215e-03	5.2427e-01	5.8647e-06
4.8255e-03	5.2427e-01	5.5811e-06
5.2665e-03	5.2427e-01	5.7809e-06
5.7477e-03	5.2427e-01	5.7248e-06
6.2729e-03	5.2427e-01	5.7268e-06
6.8461e-03	5.2427e-01	5.8158e-06
7.4717e-03	5.2427e-01	5.7294e-06
8.1544e-03	5.2427e-01	5.6356e-06
8.8995e-03	5.2427e-01	5.6253e-06
9.7127e-03	5.2427e-01	5.6836e-06
1.0600e-02	5.2427e-01	5.5352e-06
1.1569e-02	5.2427e-01	5.5404e-06
1.2626e-02	5.2427e-01	5.3960e-06
1.3780e-02	5.2427e-01	5.4528e-06
1.5039e-02	5.2427e-01	5.3607e-06
1.6413e-02	5.2427e-01	5.2904e-06
1.7913e-02	5.2427e-01	5.3356e-06
1.9550e-02	5.2427e-01	5.1356e-06
2.1336e-02	5.2427e-01	5.0788e-06
2.3286e-02	5.2427e-01	4.8475e-06
2.5413e-02	5.2427e-01	4.6947e-06
2.7736e-02	5.2427e-01	4.7244e-06
3.0270e-02	5.2427e-01	4.3357e-06
3.3036e-02	5.2427e-01	4.2046e-06
3.6055e-02	5.2427e-01	4.0304e-06
3.9349e-02	5.2427e-01	3.7446e-06
4.2945e-02	5.2427e-01	3.5968e-06
4.6869e-02	5.2427e-01	3.3101e-06
5.1152e-02	5.2427e-01	3.1693e-06
5.5826e-02	5.2427e-01	2.9043e-06
6.0927e-02	5.2427e-01	2.5968e-06
6.6494e-02	5.2427e-01	2.3829e-06
7.2570e-02	5.2427e-01	2.0976e-06
7.9202e-02	5.2427e-01	1.9724e-06
8.6439e-02	5.2427e-01	1.7217e-06
9.4337e-02	5.2427e-01	1.4759e-06
1.0296e-01	5.2427e-01	1.2831e-06
1.1237e-01	5.2427e-01	1.1118e-06
1.2263e-01	5.2427e-01	9.7635e-07
1.3384e-01	5.2427e-01	8.4166e-07
1.4607e-01	5.2427e-01	7.0172e-07
1.5942e-01	5.2427e-01	6.0939e-07
1.7398e-01	5.2427e-01	5.0951e-07
1.8988e-01	5.2427e-01	4.2296e-07
2.0723e-01	5.2427e-01	3.5590e-07
2.2617e-01	5.2427e-01	2.9823e-07
2.4683e-01	5.2427e-01	3.2930e-07
2.6939e-01	5.2427e-01	0.0000e+00
2.9400e-01	5.2427e-01	0.0000e+00
3.2087e-01	5.2427e-01	0.0000e+00
3.5019e-01	5.2427e-01	0.0000e+00
3.8219e-01	5.2427e-01	0.0000e+00
4.1711e-01	5.2427e-01	0.0000e+00
4.5523e-01	5.2427e-01	0.0000e+00
4.9682e-01	5.2427e-01	0.0000e+00
5.4222e-01	5.2427e-01	0.0000e+00
5.9177e-01	5.2427e-01	0.0000e+00
6.4584e-01	5.2427e-01	0.0000e+00
7.0486e-01	5.2427e-01	0.0000e+00
7.6926e-01	5.2427e-01	0.0000e+00
8.3956e-01	5.2427e-01	0.0000e+00
9.1627e-01	5.2427e-01	0.0000e+00
1.0000e+00	5.2427e-01	0.0000e+00
1.0000e-03	5.3895e-01	5.4752e-06
1.0914e-03	5.3895e-01	5.5241e-06
1.1911e-03	5.3895e-01	5.4519e-06
1.2999e-03	5.3895e-01	5.3668e-06
1.4187e-03	5.3895e-01	5.4380e-06
1.5484e-03	5.3895e-01	5.3480e-06
1.6898e-03	5.3895e-01	5.3471e-06
