2.02	-27.5	-3
2.2	-27.5	-3
2.3	-27.5	-3
2.4	-27.5	-3
2.5	-27.5	-3
2.6	-27.5	-3
2.7	-27.5	-3
2.8	-27.5	-3
2.9	-27.5	-3
3.	-27.5	-3
3.1	-27.5	-3
3.2	-27.5	-3
3.3	-27.5	-3
3.4	-27.5	-3
3.5	-27.5	-3
3.6	-27.5	-3
3.7	-27.5	-3
2.02	-27.499	-3
2.2	-27.499	-3
2.3	-27.499	-3
2.4	-27.499	-3
2.5	-27.499	-3
2.6	-27.499	-3
2.7	-27.499	-3
2.8	-27.499	-3
2.9	-27.499	-3
3.	-27.499	-3
3.1	-27.499	-3
3.2	-27.499	-3
3.3	-27.499	-3
3.4	-27.499	-3
3.5	-27.499	-3
3.6	-27.499	-3
3.7	-27.499	-3
2.02	-27.498	-3
2.2	-27.498	-3
2.3	-27.498	-3
2.4	-27.498	-3
2.5	-27.498	-3
2.6	-27.498	-3
2.7	-27.498	-3
2.8	-27.498	-3
2.9	-27.498	-3
3.	-27.498	-3
3.1	-27.498	-3
3.2	-27.498	-3
3.3	-27.498	-3
3.4	-27.498	-3
3.5	-27.498	-3
3.6	-27.498	-3
3.7	-27.498	-3
2.02	-27.497	-3
2.2	-27.497	-3
2.3	-27.497	-3
2.4	-27.497	-3
2.5	-27.497	-3
2.6	-27.497	-3
2.7	-27.497	-3
2.8	-27.497	-3
2.9	-27.497	-3
3.	-27.497	-3
3.1	-27.497	-3
3.2	-27.497	-3
3.3	-27.497	-3
3.4	-27.497	-3
3.5	-27.497	-3
3.6	-27.497	-3
3.7	-27.497	-3
2.02	-27.496	-3
2.2	-27.496	-3
2.3	-27.496	-3
2.4	-27.496	-3
2.5	-27.496	-3
2.6	-27.496	-3
2.7	-27.496	-3
2.8	-27.496	-3
2.9	-27.496	-3
3.	-27.496	-3
3.1	-27.496	-3
3.2	-27.496	-3
3.3	-27.496	-3
3.4	-27.496	-3
3.5	-27.496	-3
3.6	-27.496	-3
3.7	-27.496	-3
2.02	-27.495	-3
2.2	-27.495	-3
2.3	-27.495	-3
2.4	-27.495	-3
2.5	-27.495	-3
2.6	-27.495	-3
2.7	-27.495	-3
2.8	-27.495	-3
2.9	-27.495	-3
3.	-27.495	-3
3.1	-27.495	-3
3.2	-27.495	-3
3.3	-27.495	-3
3.4	-27.495	-3
3.5	-27.495	-3
3.6	-27.495	-3
3.7	-27.495	-3
2.02	-27.494	-3
2.2	-27.494	-3
2.3	-27.494	-3
2.4	-27.494	-3
2.5	-27.494	-3
2.6	-27.494	-3
2.7	-27.494	-3
2.8	-27.494	-3
2.9	-27.494	-3
3.	-27.494	-3
3.1	-27.494	-3
3.2	-27.494	-3
3.3	-27.494	-3
3.4	-27.494	-3
3.5	-27.494	-3
3.6	-27.494	-3
3.7	-27.494	-3
2.02	-27.493	-3
2.2	-27.493	-3
2.3	-27.493	-3
2.4	-27.493	-3
2.5	-27.493	-3
2.6	-27.493	-3
2.7	-27.493	-3
2.8	-27.493	-3
2.9	-27.493	-3
3.	-27.493	-3
3.1	-27.493	-3
3.2	-27.493	-3
3.3	-27.493	-3
